PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,ModelPitchType,ModelConfidence,ModelPitchTypeRaw,ModelConfidenceRaw,ModelRetagReason,ModelTop3
55,2026-04-21,19:01:14,4,7,"Targac, Titan",1000133872,Left,TEX_BOB,"Ramos, Kevin",1000116481,Left,IWC,Undefined,2,Top,2,3,2,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,88.69382,-1.308388,1.303706,2055.906716,175.406126,11:45:00,5.95484,-0.74658,6.03921,-16.61631,18.80985,-1.41819,3.35811,0.34262,80.7938,-4.489573,1.048566,0.428384,73.52015,37.526582,-163.580283,3007.964308,-106.92231,46.39832,-25.83828,204.61247,69.1835,-169.613867,3.010521,1.11398,10.43623,0.64564,50,5.84382,-2.87387,-128.80215,-3.40518,1.86335,27.82709,-14.71753,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,5cc00c40-3dde-11f1-aa44-c1a028c3b208,87.98747,46.42276,NA,7.90002,NA,NA,NA,1.40758,3.41394,-0.34508,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:01:14,2026-04-22T00:01:14Z,2026-04-22T00:01:14Z,FlyBall,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,b0893966-c771-43b9-8614-4c18ed88a112,54.4623,-129.76263,13.91355,5.95259,-2.89719,-7.35877,0.74594,-2.93819,0.93168,24.382645,1.40787,-82.04299,4.61537,-0.28199,0.53562,-0.40442,0.17118,-0.03644,0.00303,3.41411,65.67232,-28.62481,3.17222,-0.37695,-0.05836,0.0402,-0.00675,3.5E-04,-0.34494,-24.17932,5.35908,-0.92232,0.39295,-0.21054,0.08483,-0.0183,0.00156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA,160.92903,-26.851648,1834.236851,0.89217900000000000,11:15:00,0.463978,0.301747,-0.832871,46.786848,-30.20674,-29.853815,167.919458,16.235821,0.20094,0.279591,-0.938857,16.583527,11.591931,0.279591,0.20094,0.938857,-16.583527,-11.591931,-0.279591,-0.20094,0.938857,-167.919458,-16.235821,-0.20094,-0.279591,-0.938857,NA,NA,NA,NA,NA,NA
56,2026-04-21,19:01:59,4,8,"Targac, Titan",1000133872,Left,TEX_BOB,"Ramos, Kevin",1000116481,Left,IWC,Undefined,2,Top,2,3,2,Fastball,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,88.77052,-3.126022,0.819188,2137.555453,164.83333,11:30:00,5.96479,-0.80056,6.18258,-18.72792,16.84127,-4.21776,1.51422,-0.3955,80.34611,-6.696109,0.057651,0.429248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43957,10.08091,0.74075,50,5.71896,-1.66714,-128.66837,-7.55024,4.03443,30.06765,-15.50281,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,78101530-3dde-11f1-aa44-c1a028c3b208,87.81038,NA,NA,8.42441,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:01:59,2026-04-22T00:01:59Z,2026-04-22T00:01:59Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,0d607433-9083-465a-aea4-8f6d9e16e6d7,54.31653,-129.67314,15.03383,5.96261,-7.03218,-7.7514,0.79871,-1.80196,2.01721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.51374,3.232545,1.55945,1.673096,0.50517,1.40662,0.39469,-1.93993,5.5847,-1.99831,78.02739,7.90654,46.77549,-1.8125,53.16427,-3.27548,5.74238,26.35741,-15.01153,-1.89312,33.13456,-2.4358,High,High,High,NA,NA,High,Medium,High,162.571678,-29.62388,1858.15342,0.869289,11:30:00,0.491179,0.286931,-0.822444,39.073437,-32.720996,-21.812193,171.150458,11.921277,0.150522,0.206568,-0.966785,12.060719,8.657196,0.206568,0.150522,0.966785,-12.060719,-8.657196,-0.206568,-0.150522,0.966785,-171.150458,-11.921277,-0.150522,-0.206568,-0.966785,NA,NA,NA,NA,NA,NA
77,2026-04-21,19:13:22,1,1,"Targac, Titan",1000133872,Left,TEX_BOB,"Rucker, Trent",830895,Right,IWC,Undefined,3,Top,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.05954,-3.355276,-0.777973,2082.060598,167.759409,11:30:00,6.09069,-0.52596,5.72872,-16.25745,20.43718,-4.15173,1.60701,-1.59657,79.86987,-6.455345,-1.520842,0.435986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86185,11.7852,0.59341,50,5.80055,1.9121,-127.53127,-7.9307,3.03662,28.59729,-12.95259,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,0ebfb750-3de0-11f1-aa44-c1a028c3b208,86.45332,NA,NA,8.18967,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:13:22,2026-04-22T00:13:22Z,2026-04-22T00:13:22Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,cdfa5216-64f6-499d-96e7-63a12502706d,54.76958,-128.59634,14.29865,6.08694,-7.44829,-6.47629,0.5243,1.799,1.51831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,159.018572,-16.861079,1992.554557,0.957011,11:15:00,0.257342,0.359061,-0.897135,28.919856,-33.88772,8.604711,165.647203,9.570377,0.244442,0.166259,-0.955304,9.872739,14.148843,0.166259,0.244442,0.955304,-9.872739,-14.148843,-0.166259,-0.244442,0.955304,-165.647203,-9.570377,-0.244442,-0.166259,-0.955304,NA,NA,NA,NA,NA,NA
78,2026-04-21,19:13:38,1,2,"Targac, Titan",1000133872,Left,TEX_BOB,"Rucker, Trent",830895,Right,IWC,Undefined,3,Top,0,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,88.3656,-3.221636,1.4952,2072.978003,175.127595,11:45:00,5.93563,-0.52761,5.7389,-16.94017,19.28659,-1.5402,1.51978,0.73669,80.57979,-6.431298,1.219625,0.433198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21602,11.11229,0.40404,50,5.6568,-3.27649,-128.05239,-7.70541,2.01101,27.42722,-13.79669,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,1897b480-3de0-11f1-aa44-c1a028c3b208,87.00981,NA,NA,7.78581,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:13:38,2026-04-22T00:13:38Z,2026-04-22T00:13:38Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,e2757d0c-6534-4850-b8f6-3acb7f2a17ff,54.76097,-129.0681,13.71361,5.93269,-7.19448,-6.89834,0.52676,-3.35096,1.00551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,163.903646,-28.654516,1819.094394,0.877527,11:30:00,0.486938,0.269862,-0.830702,39.260368,-38.962574,-16.883559,166.816254,14.682726,0.220627,0.253466,-0.941849,15.062346,12.745845,0.253466,0.220627,0.941849,-15.062346,-12.745845,-0.253466,-0.220627,0.941849,-166.816254,-14.682726,-0.220627,-0.253466,-0.941849,NA,NA,NA,NA,NA,NA
79,2026-04-21,19:13:56,1,3,"Targac, Titan",1000133872,Left,TEX_BOB,"Rucker, Trent",830895,Right,IWC,Undefined,3,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,76.2572,2.517053,-1.441125,2168.422636,335.394897,05:15:00,5.97061,-0.41888,4.77638,-71.37236,-20.55348,10.22241,2.41137,-0.93348,69.38434,-10.27158,0.360775,0.513079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.44662,-10.26075,0.55373000000000000,50,6.15979,2.34837,-110.46732,2.16844,-6.62681,22.50085,-44.6582,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,2367f460-3de0-11f1-aa44-c1a028c3b208,73.46325,NA,NA,6.87285,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:13:56,2026-04-22T00:13:56Z,2026-04-22T00:13:56Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,8a800afe-13a0-4af4-926f-68691c3423ce,55.73015,-111.62838,11.25042,5.98844,4.47283,-22.3291,0.42373,2.69032,-3.31341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,350.471685,-30.238221,1873.384995,0.863939,05:45:00,0.518101,-0.16499,0.839255,45.73062,36.897821,32.786678,159.746138,-13.124653,0.337137,-0.22707,-0.913662,13.956831,-19.70257,0.22707,-0.337137,0.913662,-13.956831,19.70257,-0.22707,0.337137,0.913662,-159.746138,13.124653,-0.337137,0.22707,-0.913662,NA,NA,NA,NA,NA,NA
80,2026-04-21,19:14:15,1,4,"Targac, Titan",1000133872,Left,TEX_BOB,"Rucker, Trent",830895,Right,IWC,Undefined,3,Top,0,2,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,89.49519,-2.960389,-0.0403,2074.311006,166.685622,11:30:00,6.04226,-0.58083,6.00177,-15.2856,19.60029,-4.36524,2.02288,-0.98194,81.66077,-5.884638,-0.825557,0.425105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23051,11.27213,0.58637,50,5.80072,0.27419,-129.83957,-7.12972,3.79541,28.00188,-12.9935,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,2e3fd560-3de0-11f1-aa44-c1a028c3b208,88.6662,NA,NA,7.83442,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:14:15,2026-04-22T00:14:15Z,2026-04-22T00:14:15Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,3e59c7b2-e1e6-4cd6-a30c-22e703507903,54.49855,-130.80615,14.00094,6.03908,-6.68121,-6.49675,0.57917,0.14318,1.89771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,161.727769,-26.395433,1858.058266,0.895747,11:30:00,0.428868,0.303431,-0.850883,36.085472,-35.324732,-9.332081,168.916387,13.768198,0.186718,0.237994,-0.95315,14.019657,10.761285,0.237994,0.186718,0.95315,-14.019657,-10.761285,-0.237994,-0.186718,0.95315,-168.916387,-13.768198,-0.186718,-0.237994,-0.95315,NA,NA,NA,NA,NA,NA
81,2026-04-21,19:14:32,1,5,"Targac, Titan",1000133872,Left,TEX_BOB,"Rucker, Trent",830895,Right,IWC,Undefined,3,Top,0,2,2,Fastball,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,89.84327,-3.065956,0.035455,2052.894752,166.884904,11:30:00,5.96383,-0.50621,5.95848,-15.82993,18.86454,-4.12634,1.79868,-0.81719,81.96216,-6.083546,-0.706279,0.423937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12382,10.90701,0.50567,50,5.7112,0.09443,-130.31446,-7.42391,3.63927,28.28545,-13.48453,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,38524380-3de0-11f1-aa44-c1a028c3b208,88.91044,NA,NA,7.8811,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:14:32,2026-04-22T00:14:32Z,2026-04-22T00:14:32Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,badab5d1-5840-4891-905d-3a8e32a61583,54.54157,-131.29653,14.14272,5.96083,-6.95573,-6.74227,0.50458,-0.03192,1.81963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.92165,2.852466,1.817139,1.035327,-0.05,1.64107,0.83553,0.18067,5.40998,-3.94012,69.27066,7.72708,-55.54121,0.2122,70.80082,-3.97213,5.43525,16.31859,-13.63491,-3.99375,-55.62888,5.6634,High,High,High,NA,NA,High,Medium,Medium,159.677061,-22.222157,1900.414766,0.925724,11:15:00,0.360998,0.341282,-0.867875,33.067251,-34.272926,-5.924627,167.023311,10.103694,0.221072,0.17543,-0.959349,10.362824,12.772015,0.17543,0.221072,0.959349,-10.362824,-12.772015,-0.17543,-0.221072,0.959349,-167.023311,-10.103694,-0.221072,-0.17543,-0.959349,NA,NA,NA,NA,NA,NA
82,2026-04-21,19:15:08,2,1,"Targac, Titan",1000133872,Left,TEX_BOB,"Newberry, Preston",1000138958,Left,IWC,Undefined,3,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,75.11806,4.142763,-1.584548,2126.866272,342.31016,05:30:00,6.00976,-0.5874,5.1401,-71.4898,-19.77725,6.87811,3.96163,-1.50669,68.1277,-8.773094,-0.367138,0.51757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8811,-10.42906,0.73047,50,6.34366,2.72908,-108.71605,5.32729,-4.5845,21.37437,-44.49326,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,4e5fdcf0-3de0-11f1-aa44-c1a028c3b208,72.82573,NA,NA,6.99036,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:15:08,2026-04-22T00:15:08Z,2026-04-22T00:15:08Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,c75288a3-13e5-422e-b091-2830f4b0df37,55.36616,-109.76601,10.68719,6.02829,7.5129,-22.24663,0.59088,2.95428,-2.29225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,346.862784,-26.525991,1902.975025,0.894732,05:30:00,0.454675,-0.23509,0.859071,42.4684,28.714577,28.755711,163.030297,-9.325434,0.288009,-0.162042,-0.943819,9.741992,-16.738775,0.162042,-0.288009,0.943819,-9.741992,16.738775,-0.162042,0.288009,0.943819,-163.030297,9.325434,-0.288009,0.162042,-0.943819,NA,NA,NA,NA,NA,NA
83,2026-04-21,19:15:34,2,2,"Targac, Titan",1000133872,Left,TEX_BOB,"Newberry, Preston",1000138958,Left,IWC,Undefined,3,Top,1,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,88.09851,-2.786966,-0.047518,1940.863453,167.263511,11:30:00,5.94481,-0.27499,6.12754,-18.12296,17.75769,-3.74197,1.85621,-0.63075,80.31583,-6.234263,-0.722411,0.431123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91705,10.34918,0.28052,50,5.72201,0.25795,-127.83327,-6.7275,3.15568,27.63452,-15.13822,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,5dab92d0-3de0-11f1-aa44-c1a028c3b208,87.42846,NA,NA,7.78268,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:15:34,2026-04-22T00:15:34Z,2026-04-22T00:15:34Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,67945c28-4952-484d-9829-96fccd4652cc,54.37251,-128.77503,13.81726,5.94249,-6.2116,-7.56911,0.27356,0.15041,1.57784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,161.09474,-25.841691,1746.780673,0.900002,11:15:00,0.420486,0.312453,-0.851801,38.979623,-32.961849,-13.531203,169.167664,14.559947,0.1819,0.251393,-0.950639,14.812575,10.480457,0.251393,0.1819,0.950639,-14.812575,-10.480457,-0.251393,-0.1819,0.950639,-169.167664,-14.559947,-0.1819,-0.251393,-0.950639,NA,NA,NA,NA,NA,NA
84,2026-04-21,19:15:52,2,3,"Targac, Titan",1000133872,Left,TEX_BOB,"Newberry, Preston",1000138958,Left,IWC,Undefined,3,Top,1,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.62074,-0.647093,1.135243,1985.327082,168.632456,11:30:00,5.8622,-0.19329,5.99801,-21.40383,14.12426,-2.60709,3.47875,0.64159,80.7434,-4.687295,0.666423,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66205,7.78977,0.10529,50,5.79946,-2.44083,-128.69022,-2.11156,2.77718,27.60432,-19.15774,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,681fa8f0-3de0-11f1-aa44-c1a028c3b208,87.86118,NA,NA,7.87735,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:15:52,2026-04-22T00:15:52Z,2026-04-22T00:15:52Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,7363f8e2-5844-468d-9480-12dee4cccd98,54.50163,-129.65224,13.80216,5.86141,-1.44391,-9.57887,0.19203,-2.53761,1.38859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,167.358719,-35.078034,1624.732332,0.81837,11:30:00,0.588341,0.185576,-0.78703,60.323557,-26.081251,-48.571041,172.293319,25.499502,0.121039,0.430503,-0.894436,25.702083,6.952056,0.430503,0.121039,0.894436,-25.702083,-6.952056,-0.430503,-0.121039,0.894436,-172.293319,-25.499502,-0.121039,-0.430503,-0.894436,NA,NA,NA,NA,NA,NA
85,2026-04-21,19:16:12,2,4,"Targac, Titan",1000133872,Left,TEX_BOB,"Newberry, Preston",1000138958,Left,IWC,Undefined,3,Top,1,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.95489,-3.539042,0.696322,2135.113892,165.348688,11:30:00,5.99367,-0.41085,6.10647,-16.72784,17.65005,-4.32047,1.32242,-0.12691,82.29087,-6.714423,-0.082569,0.421999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43477,10.46627,0.3596,50,5.71253,-1.40898,-130.47886,-8.5457,4.18958,27.92859,-14.16436,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,73f48790-3de0-11f1-aa44-c1a028c3b208,89.31883,NA,NA,7.66402,NA,NA,NA,NA,NA,NA,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:16:12,2026-04-22T00:16:12Z,2026-04-22T00:16:12Z,NA,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,2bd9bd86-7923-4f2a-81c0-061c46169d4a,54.39483,-131.41619,13.9643,5.99136,-8.07032,-7.08218,0.40924,-1.54959,2.09479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,165.099439,-25.777934,1922.640849,0.900486,11:30:00,0.430306,0.257956,-0.865041,31.490006,-32.467716,-3.142129,173.223827,14.964287,0.11399,0.258217,-0.959339,15.064783,6.54535,0.258217,0.11399,0.959339,-15.064783,-6.54535,-0.258217,-0.11399,0.959339,-173.223827,-14.964287,-0.11399,-0.258217,-0.959339,NA,NA,NA,NA,NA,NA
86,2026-04-21,19:16:32,2,5,"Targac, Titan",1000133872,Left,TEX_BOB,"Newberry, Preston",1000138958,Left,IWC,Undefined,3,Top,1,3,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,NA,87.77968,-1.825431,-0.249893,1901.224586,163.790651,11:30:00,5.90577,-0.26183,6.19957,-21.05025,14.6302,-3.93784,2.46583,-0.82068,80.71176,-5.790748,-0.961099,0.429919,59.35488,-33.65345,3.288161,NA,NA,NA,NA,4.47832,4.47832,13.407752,0.049482,1.98299,8.41272,0.2826,50,5.75769,0.71047,-127.59639,-4.68718,3.28109,25.35911,-18.25429,TEX_BOB,IWC,TexasStateUniversity,D1,SBELT,20260421-TexasStateUniversity-2,8000f0f0-3de0-11f1-aa44-c1a028c3b208,87.673330000000000,2.3988,NA,7.06792,NA,NA,NA,0.75901,2.3988,0.83176,73b54101-286c-4f1a-9207-a2734493c8f0,2026-04-22,00:16:32,2026-04-22T00:16:32Z,2026-04-22T00:16:32Z,GroundBall,v3,471452,471511,NA,"Munguia, Austin",830898,Right,TEX_BOB,a36e8886-1056-4c6c-9bc1-b42ed87a9c71,54.3025,-128.44865,12.67956,5.90491,-4.0737,-9.12714,0.26057,0.6002,1.64054,NA,0.75619,72.69823,NA,NA,NA,NA,NA,NA,NA,2.40068,-48.47821,NA,NA,NA,NA,NA,NA,NA,0.8316,4.17668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,NA,NA,NA,160.293431,-27.578238,1685.206472,0.886379,11:15:00,0.44956,0.313486,-0.836435,47.778858,-28.347714,-16.351215,174.128907,22.255246,0.094671,0.378733,-0.920651,22.361067,5.432362,0.378733,0.094671,0.920651,-22.361067,-5.432362,-0.378733,-0.094671,0.920651,-174.128907,-22.255246,-0.094671,-0.378733,-0.920651,NA,NA,NA,NA,NA,NA
