PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
74,2026-01-31,13:37:31,4,7,"Walton, Tyler",830903,Right,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Bottom,1,3,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,78.18815,-0.250933,-1.339995,2289.924302,96.945771,9:15,5.79421,1.16386,6.1071,-43.41506,1.9791,-4.46359,1.94417,-0.44752,71.84573,-8.272123,-2.145306,0.484922,65.04869,82.379695,-141.867505,5364.090684,NA,NA,NA,NA,4.84617,NA,NA,1.93347,1.48874,-1.05852,50,5.75205,2.81517,-113.62582,-1.79471,2.51858,21.52452,-30.23478,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260131-TexasStateUniversity-Private-1,49870110-fedc-11f0-b4bc-f95efcfd7af4,77.72895,35.90545,NA,6.34242,NA,NA,NA,2.39448,2.14301,0.35761,997e8abe-51b7-4657-8276-3adac5301692,2026-01-31,19:37:31,2026-01-31T19:37:31Z,2026-01-31T19:37:31Z,NA,v3,471452,471452,NA,"Namken, Clayton",10125205,Right,TEX_BOB,bd016f30-c47c-481f-93d5-f7ff8cf3675d,54.39565,-114.45547,10.76226,5.79877,-0.62932,-15.11739,-1.16516,2.71809,1.25929,352.650773,2.39866,-10.09414,-4.69213,NA,NA,NA,NA,NA,NA,2.14274,94.57392,-20.29224,NA,NA,NA,NA,NA,NA,0.3659,-8.09457,-9.99757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Undefined,NA,NA,NA,43.942835,69.207777,812.877482,0.35498,07:30:00,-0.929711,0.242238,0.277415,17.244564,59.958863,-42.377152,123.30426,37.204122,0.665677,0.604656,-0.437339,54.122361,41.734261,0.604656,0.665677,0.437339,-54.122361,-41.734261,-0.604656,-0.665677,0.437339,-123.30426,-37.204122,-0.665677,-0.604656,-0.437339
75,2026-01-31,13:38:07,4,8,"Walton, Tyler",830903,Right,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Bottom,1,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,90.208,-2.78904,-2.914386,2245.890394,222.474487,1:30,5.81925,0.99813,6.76455,-12.01607,21.92635,18.87903,2.26537,-0.09263,80.86095,-5.199853,0.525669,0.419317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.82579,12.83292,-0.81284,50,5.63101,5.89427,-130.70342,-6.56887,-18.34385,32.80723,-10.42926,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260131-TexasStateUniversity-Private-1,5ee372f0-fedc-11f0-b4bc-f95efcfd7af4,89.89002,NA,NA,9.34705,NA,NA,NA,NA,NA,NA,997e8abe-51b7-4657-8276-3adac5301692,2026-01-31,19:38:07,2026-01-31T19:38:07Z,2026-01-31T19:38:07Z,NA,v3,471452,471452,NA,"Namken, Clayton",10125205,Right,TEX_BOB,b3068cfb-beaf-4cdc-bbad-9e0e8681cef7,53.73346,-131.6372,16.40362,5.81375,-6.27203,-5.21463,-0.98803,6.41638,-9.17193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,220.643919,22.127713,2080.472817,0.926347,01:15:00,-0.382155,-0.620995,-0.684341,-43.771536,19.710461,2.096083,171.307211,-5.863942,0.150346,-0.102167,-0.98334,5.931601,-8.646952,0.102167,-0.150346,0.98334,-5.931601,8.646952,-0.102167,0.150346,0.98334,-171.307211,5.863942,-0.150346,0.102167,-0.98334
76,2026-01-31,13:38:42,5,1,"Walton, Tyler",830903,Right,TEX_BOB,"Munguia, Austin",830898,Right,TEX_BOB,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,90.16867,-2.436645,-1.822173,2238.587726,217.44016,1:15,5.86642,0.84636,6.58504,-15.71308,17.60733,12.70749,2.32149,0.23486,82.91006,-5.451868,0.488033,0.415458,58.73402,54.710582,80.404515,5000.688284,NA,NA,NA,NA,52.87185,NA,NA,-7.18032,10.2254,-0.72649,50,5.6924,3.68525,-131.06223,-5.9782400000000000,-12.54933,26.45351,-14.30271,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260131-TexasStateUniversity-Private-1,73f19dc0-fedc-11f0-b4bc-f95efcfd7af4,90.72513,71.18751,NA,7.25861,NA,NA,NA,0.80237,2.26261,-0.24024,997e8abe-51b7-4657-8276-3adac5301692,2026-01-31,19:38:42,2026-01-31T19:38:42Z,2026-01-31T19:38:42Z,NA,v3,471452,471452,NA,"Namken, Clayton",10125205,Right,TEX_BOB,7a495f3d-f98b-4b00-8c3f-0472881ef5c9,53.91776,-131.85062,13.22676,5.86422,-5.55198,-7.15135,-0.8419,4.05925,-6.27467,NA,0.80247,8.28386,-7.69995,1.14875,1.40828,-1.78385,0.63126,0.34986,-0.17435,2.2625,70.32964,-17.58614,2.5266,-5.13092,7.92424,-7.13371,3.20574,-0.54938,-0.24035,49.08478,-10.46004,2.35037,-4.73965,7.04511,-6.13379,2.65406,-0.43851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Undefined,NA,NA,NA,216.370274,26.902591,1996.321208,0.891777,01:15:00,-0.452198,-0.547584,-0.704037,-40.74765,14.266784,-6.403788,168.281417,-3.295275,0.202769,-0.057482,-0.977538,3.365261,-11.698933,0.057482,-0.202769,0.977538,-3.365261,11.698933,-0.057482,0.202769,0.977538,-168.281417,3.295275,-0.202769,0.057482,-0.977538
77,2026-01-31,13:39:10,5,2,"Walton, Tyler",830903,Right,TEX_BOB,"Munguia, Austin",830898,Right,TEX_BOB,Undefined,2,Bottom,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.87035,-0.849719,-2.383574,2157.97938,218.339442,1:15,5.96317,0.89048,7.0198,-17.57395,15.45965,11.42662,3.72568,-0.32485,82.34712,-4.243067,-0.290306,0.413665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.70465,8.78926,-0.74796,50,5.90494,5.01937,-130.7117,-2.35168,-11.62766,26.92839,-16.93112,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260131-TexasStateUniversity-Private-1,845a3550-fedc-11f0-b4bc-f95efcfd7af4,91.11817,NA,NA,7.52323,NA,NA,NA,NA,NA,NA,997e8abe-51b7-4657-8276-3adac5301692,2026-01-31,19:39:10,2026-01-31T19:39:10Z,2026-01-31T19:39:10Z,NA,v3,471452,471452,NA,"Namken, Clayton",10125205,Right,TEX_BOB,b2423c2a-7ebd-4d27-bce7-ec1618f973fb,53.48111,-131.4269,13.46419,5.96143,-1.902,-8.46556,-0.88537,5.32819,-5.81383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,217.12406,28.411419,1898.058879,0.879554,01:15:00,-0.496636,-0.537846,-0.68123,-52.002183,10.34524,-5.356652,161.12227,-13.465236,0.314656,-0.232855,-0.920201,14.200506,-18.340032,0.232855,-0.314656,0.920201,-14.200506,18.340032,-0.232855,0.314656,0.920201,-161.12227,13.465236,-0.314656,0.232855,-0.920201
78,2026-01-31,13:39:29,5,3,"Walton, Tyler",830903,Right,TEX_BOB,"Munguia, Austin",830898,Right,TEX_BOB,Undefined,2,Bottom,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,78.60316,1.379957,0.125775,2426.740958,89.099674,9:00,5.91613,0.95823,5.37547,-44.55723,1.29043,-4.0113,3.49705,0.74187,72.42144,-6.749849,-0.587713,0.487338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03717,0.74142,-0.96661,50,6.00832,-0.08997,-114.16492,1.22618,2.70398,19.89341,-31.18994,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260131-TexasStateUniversity-Private-1,8f9f7e20-fedc-11f0-b4bc-f95efcfd7af4,77.34357,NA,NA,6.18172,NA,NA,NA,NA,NA,NA,997e8abe-51b7-4657-8276-3adac5301692,2026-01-31,19:39:29,2026-01-31T19:39:29Z,2026-01-31T19:39:29Z,NA,v3,471452,471452,NA,"Namken, Clayton",10125205,Right,TEX_BOB,c8b7dbca-713e-4bbe-bd40-679def409d48,55.12625,-115.05471,9.9467,5.92228,2.62124,-15.59497,-0.95989,-0.21091,1.35199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,42.587843,67.002048,948.123376,0.390698,07:30:00,-0.914514,0.286485,0.285641,72.447179,63.547971,4.813342,130.000864,31.801669,0.651036,0.526981,-0.5463,43.968744,40.619725,0.526981,0.651036,0.5463,-43.968744,-40.619725,-0.526981,-0.651036,0.5463,-130.000864,-31.801669,-0.651036,-0.526981,-0.5463
79,2026-01-31,13:39:50,5,4,"Walton, Tyler",830903,Right,TEX_BOB,"Munguia, Austin",830898,Right,TEX_BOB,Undefined,2,Bottom,2,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,78.09097,-1.020103,-2.580311,2320.459319,111.865925,9:45,5.82862,1.32389,6.24341,-42.27132,3.33752,-4.5254,1.36402,-1.43491,71.48592,-8.848767,-3.397914,0.486067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54492,2.56626,-1.12963,50,5.73242,5.27015,-113.30493,-3.26348,1.991,22.37443,-28.86683,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260131-TexasStateUniversity-Private-1,9c40fb90-fedc-11f0-b4bc-f95efcfd7af4,77.54582,NA,NA,6.60505,NA,NA,NA,NA,NA,NA,997e8abe-51b7-4657-8276-3adac5301692,2026-01-31,19:39:50,2026-01-31T19:39:50Z,2026-01-31T19:39:50Z,NA,v3,471452,471452,NA,"Namken, Clayton",10125205,Right,TEX_BOB,ecbf8e77-481a-4929-bba4-cdfbb08fda5e,54.25593,-114.14226,11.18721,5.83433,-2.18319,-14.43342,-1.32546,5.19564,0.9955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,41.910435,68.935654,834.01061,0.359416,07:30:00,-0.924312,0.223427,0.3094,11.453577,48.391393,-36.029177,114.463107,26.481171,0.814728,0.445904,-0.370659,50.264791,54.56046,0.445904,0.814728,0.370659,-50.264791,-54.56046,-0.445904,-0.814728,0.370659,-114.463107,-26.481171,-0.814728,-0.445904,-0.370659
80,2026-01-31,13:40:13,5,5,"Walton, Tyler",830903,Right,TEX_BOB,"Munguia, Austin",830898,Right,TEX_BOB,Undefined,2,Bottom,2,3,1,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,NA,88.20252,-2.208384,-1.853973,2221.204785,213.063775,1:00,5.93986,0.94336,6.61082,-18.39371,16.40261,9.98969,2.38214,0.07703,81.11726,-5.717813,-0.036882,0.424559,76.81941,73.531475,-0.383237,NA,NA,NA,NA,NA,20.51912,NA,NA,-5.7667,9.55705,-0.82102,50,5.78152,3.77988,-128.21383,-5.42492,-9.64089,25.43438,-16.19639,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260131-TexasStateUniversity-Private-1,aa04d8f0-fedc-11f0-b4bc-f95efcfd7af4,88.78019,67.84937,NA,7.08526,NA,NA,NA,0.9998,2.34027,-0.07682,997e8abe-51b7-4657-8276-3adac5301692,2026-01-31,19:40:13,2026-01-31T19:40:13Z,2026-01-31T19:40:13Z,NA,v3,471452,471452,NA,"Namken, Clayton",10125205,Right,TEX_BOB,abfe2650-ddd8-42b3-9fc6-cf9b7c16f327,53.89167,-128.98352,12.71719,5.93827,-4.93479,-8.09819,-0.93982,4.07163,-4.82044,NA,0.9998,31.93946,-11.62092,3.73426,-0.96976,0.23723,-0.05657,0.01171,-0.00153,2.34027,108.04614,-33.02898,4.4638,-0.65871,0.05038,0.00995,-0.00617,0.0012,-0.07682,-0.21364,12.91986,-5.78039,1.79603,-0.50327,0.1342,-0.03077,0.00433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Undefined,NA,NA,NA,212.851088,32.14383,1880.727774,0.846715,01:00:00,-0.536696,-0.479468,-0.694311,-54.703967,18.067301,-7.670704,165.86659,-19.940724,0.229541,-0.341048,-0.911591,20.512023,-13.270044,0.341048,-0.229541,0.911591,-20.512023,13.270044,-0.341048,0.229541,0.911591,-165.86659,19.940724,-0.229541,0.341048,-0.911591
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
