scope,pitch_type,metric,value,sample_n
overall,,performance_win11_pct,0.24,25
overall,,performance_win11_pct,0.48936170212765956,94
overall,,performance_win11_pct,0.25,24
overall,,performance_win11_pct,0.6111111111111112,18
overall,,performance_win11_pct,0.4166666666666667,24
overall,,performance_win11_pct,0.36666666666666664,30
overall,,performance_win11_pct,0.4666666666666667,15
overall,,performance_win11_pct,0.3103448275862069,29
overall,,performance_win11_pct,0.3125,16
overall,,performance_win11_pct,0.4666666666666667,15
overall,,performance_win11_pct,0.2,30
overall,,performance_win11_pct,0.35,40
overall,,performance_win11_pct,0.47058823529411764,17
overall,,performance_win11_pct,0.38461538461538464,13
overall,,performance_win11_pct,0.18181818181818182,11
overall,,performance_win11_pct,0.3783783783783784,37
overall,,performance_win11_pct,0.3076923076923077,13
overall,,performance_win11_pct,0.4375,64
overall,,performance_win11_pct,0.3333333333333333,12
overall,,performance_win11_pct,0.48484848484848486,33
overall,,performance_win11_pct,0.41025641025641024,39
overall,,performance_win11_pct,0.7,20
overall,,performance_win11_pct,0.3076923076923077,26
overall,,performance_win11_pct,0.45454545454545453,44
overall,,performance_win11_pct,0.5416666666666666,24
overall,,performance_win11_pct,0.5757575757575758,33
overall,,performance_win11_pct,0.3157894736842105,19
overall,,performance_win11_pct,0.35714285714285715,28
overall,,performance_win11_pct,0.26666666666666666,15
overall,,performance_win11_pct,0.2,20
overall,,performance_win11_pct,0.32894736842105265,76
overall,,performance_win11_pct,0.5,24
overall,,performance_win11_pct,0.3076923076923077,13
overall,,performance_win11_pct,0.43478260869565216,46
overall,,performance_win11_pct,0.3111111111111111,45
overall,,performance_win11_pct,0.39436619718309857,71
overall,,performance_win11_pct,0.45714285714285713,35
overall,,performance_win11_pct,0.5,16
overall,,performance_win11_pct,0.45,40
overall,,performance_win11_pct,0.5294117647058824,34
overall,,performance_win11_pct,0.34285714285714286,70
overall,,performance_win11_pct,0.42857142857142855,21
overall,,performance_win11_pct,0.4375,16
overall,,performance_win11_pct,0.45454545454545453,22
overall,,performance_win11_pct,0.35294117647058826,17
overall,,performance_win11_pct,0.475,80
overall,,performance_win11_pct,0.5555555555555556,72
overall,,performance_win11_pct,0.515625,128
overall,,performance_win11_pct,0.36363636363636365,11
overall,,performance_win11_pct,0.4482758620689655,29
overall,,performance_win11_pct,0.5714285714285714,14
overall,,performance_win11_pct,0.6060606060606061,33
overall,,performance_win11_pct,0.4090909090909091,22
overall,,performance_win11_pct,0.29850746268656714,67
overall,,performance_win11_pct,0.36363636363636365,33
overall,,performance_win11_pct,0.30666666666666664,75
overall,,performance_win11_pct,0.4642857142857143,28
overall,,performance_win11_pct,0.4117647058823529,17
overall,,performance_win11_pct,0.40625,32
overall,,performance_win11_pct,0.0,14
overall,,performance_win11_pct,0.5813953488372093,43
overall,,performance_win11_pct,0.4696969696969697,66
overall,,performance_win11_pct,0.48148148148148145,54
overall,,performance_win11_pct,0.48148148148148145,81
overall,,performance_win11_pct,0.6363636363636364,11
overall,,performance_win11_pct,0.36363636363636365,22
overall,,performance_win11_pct,0.42857142857142855,42
overall,,performance_win11_pct,0.5833333333333334,12
overall,,performance_win11_pct,0.4594594594594595,37
overall,,performance_win11_pct,0.35,40
overall,,performance_win11_pct,0.4782608695652174,46
overall,,performance_win11_pct,0.7272727272727273,11
overall,,performance_win11_pct,0.28,25
overall,,performance_win11_pct,0.391304347826087,23
overall,,performance_win11_pct,0.375,24
overall,,performance_win11_pct,0.42857142857142855,21
overall,,performance_win11_pct,0.42105263157894735,19
overall,,performance_win11_pct,0.3877551020408163,49
overall,,performance_win11_pct,0.3333333333333333,12
overall,,performance_win11_pct,0.6136363636363636,44
overall,,performance_win11_pct,0.1935483870967742,31
overall,,performance_win11_pct,0.4074074074074074,27
overall,,performance_win11_pct,0.423728813559322,59
overall,,performance_win11_pct,0.4482758620689655,29
overall,,performance_win11_pct,0.5,10
overall,,performance_win11_pct,0.5,24
overall,,performance_win11_pct,0.5,10
overall,,performance_win11_pct,0.48,25
overall,,performance_win11_pct,0.45454545454545453,11
overall,,performance_win11_pct,0.1,10
overall,,performance_win11_pct,0.3684210526315789,38
overall,,performance_win11_pct,0.4523809523809524,42
overall,,performance_win11_pct,0.4107142857142857,56
overall,,performance_win11_pct,0.26666666666666666,15
overall,,performance_win11_pct,0.5,14
overall,,performance_win11_pct,0.4,10
overall,,performance_win11_pct,0.375,32
overall,,performance_win11_pct,0.3076923076923077,13
overall,,performance_win11_pct,0.27906976744186046,43
overall,,performance_win11_pct,0.43661971830985913,71
overall,,performance_win11_pct,0.5636363636363636,55
overall,,performance_win11_pct,0.5,68
overall,,performance_win11_pct,0.4861111111111111,72
overall,,performance_win11_pct,0.3333333333333333,15
overall,,performance_win11_pct,0.4838709677419355,31
overall,,performance_win11_pct,0.4583333333333333,48
overall,,performance_win11_pct,0.5151515151515151,33
overall,,performance_win11_pct,0.36507936507936506,63
overall,,performance_win11_pct,0.3,10
overall,,performance_win11_pct,0.47368421052631576,57
overall,,performance_win11_pct,0.4358974358974359,39
overall,,performance_win11_pct,0.4411764705882353,34
overall,,performance_win11_pct,0.38095238095238093,21
overall,,performance_win11_pct,0.25,16
overall,,performance_win11_pct,0.2727272727272727,22
overall,,performance_win11_pct,0.2727272727272727,22
overall,,performance_win11_pct,0.1875,16
overall,,performance_win11_pct,0.36363636363636365,22
overall,,performance_win11_pct,0.6153846153846154,13
overall,,performance_win11_pct,0.38095238095238093,21
overall,,performance_win11_pct,0.3333333333333333,45
overall,,performance_win11_pct,0.41379310344827586,29
overall,,performance_win11_pct,0.6111111111111112,18
overall,,performance_win11_pct,0.23076923076923078,13
overall,,performance_win11_pct,0.3793103448275862,58
overall,,performance_win11_pct,0.41379310344827586,29
overall,,performance_win11_pct,0.38461538461538464,13
overall,,performance_win11_pct,0.37,100
overall,,performance_win11_pct,0.40384615384615385,52
overall,,performance_win11_pct,0.4,15
overall,,performance_win11_pct,0.37142857142857144,35
overall,,performance_win11_pct,0.47619047619047616,21
overall,,performance_win11_pct,0.5373134328358209,67
overall,,performance_win11_pct,0.3333333333333333,18
overall,,performance_win11_pct,0.47058823529411764,17
overall,,performance_win11_pct,0.23404255319148937,47
overall,,performance_win11_pct,0.2222222222222222,27
overall,,performance_win11_pct,0.4375,48
overall,,performance_win11_pct,0.4358974358974359,78
overall,,performance_win11_pct,0.375,16
overall,,performance_win11_pct,0.5483870967741935,31
overall,,performance_win11_pct,0.6,10
overall,,performance_win11_pct,0.39285714285714285,28
overall,,performance_win11_pct,0.42857142857142855,28
overall,,performance_win11_pct,0.46153846153846156,13
overall,,performance_win11_pct,0.4782608695652174,46
overall,,performance_win11_pct,0.2903225806451613,31
overall,,performance_win11_pct,0.5185185185185185,27
overall,,performance_win11_pct,0.3,10
overall,,performance_win11_pct,0.45,40
overall,,performance_win11_pct,0.48,25
overall,,performance_win11_pct,0.5666666666666667,60
overall,,performance_win11_pct,0.5161290322580645,62
overall,,performance_win11_pct,0.2,10
overall,,performance_win11_pct,0.36363636363636365,11
overall,,performance_win11_pct,0.3717948717948718,78
overall,,performance_win11_pct,0.4222222222222222,45
overall,,performance_win11_pct,0.4166666666666667,60
overall,,performance_win11_pct,0.5142857142857142,35
overall,,performance_win11_pct,0.3333333333333333,36
overall,,performance_win11_pct,0.4418604651162791,43
overall,,performance_win11_pct,0.4411764705882353,68
overall,,performance_win11_pct,0.5409836065573771,61
overall,,performance_win11_pct,0.19047619047619047,21
overall,,performance_win11_pct,0.29508196721311475,61
overall,,performance_win11_pct,0.21875,32
overall,,performance_win11_pct,0.45588235294117646,68
overall,,performance_win11_pct,0.43333333333333335,30
overall,,performance_win11_pct,0.25,28
overall,,performance_win11_pct,0.5,36
overall,,performance_win11_pct,0.40476190476190477,42
overall,,performance_win11_pct,0.40816326530612246,49
overall,,performance_win11_pct,0.5441176470588235,68
overall,,performance_win11_pct,0.5333333333333333,15
overall,,performance_win11_pct,0.4444444444444444,63
overall,,performance_win11_pct,0.5,32
overall,,performance_win11_pct,0.4166666666666667,24
overall,,performance_win11_pct,0.3333333333333333,15
overall,,performance_win11_pct,0.4642857142857143,56
overall,,performance_win11_pct,0.3770491803278688,61
overall,,performance_win11_pct,0.3625,80
overall,,performance_win11_pct,0.37209302325581395,43
overall,,performance_win11_pct,0.45614035087719296,57
overall,,performance_win11_pct,0.36046511627906974,86
overall,,performance_win11_pct,0.42857142857142855,21
overall,,performance_win11_pct,0.5,12
overall,,performance_win11_pct,0.4642857142857143,28
overall,,performance_win11_pct,0.484375,64
overall,,performance_win11_pct,0.35294117647058826,17
overall,,performance_win11_pct,0.4230769230769231,26
overall,,performance_win11_pct,0.4090909090909091,22
overall,,performance_win11_pct,0.4626865671641791,67
overall,,performance_win11_pct,0.3,30
overall,,performance_win11_pct,0.3888888888888889,18
overall,,performance_win11_pct,0.6923076923076923,13
overall,,performance_win11_pct,0.42105263157894735,19
overall,,performance_win11_pct,0.484375,64
overall,,performance_win11_pct,0.3055555555555556,36
overall,,performance_win11_pct,0.39705882352941174,68
overall,,performance_win11_pct,0.4166666666666667,24
overall,,performance_win11_pct,0.17857142857142858,28
overall,,performance_win11_pct,0.25,12
overall,,performance_win11_pct,0.37142857142857144,35
overall,,performance_win11_pct,0.18181818181818182,11
overall,,performance_win11_pct,0.4878048780487805,82
overall,,performance_win11_pct,0.3,30
overall,,performance_win11_pct,0.5,22
overall,,performance_win11_pct,0.35135135135135137,37
overall,,performance_win11_pct,0.4339622641509434,53
overall,,performance_win11_pct,0.448,125
overall,,performance_win11_pct,0.6410256410256411,39
overall,,performance_win11_pct,0.325,40
overall,,performance_win11_pct,0.2,15
overall,,performance_win11_pct,0.35294117647058826,17
overall,,performance_win11_pct,0.3,10
overall,,performance_win11_pct,0.53125,64
overall,,performance_win11_pct,0.4444444444444444,36
overall,,performance_win11_pct,0.5384615384615384,13
overall,,performance_win11_pct,0.4567901234567901,81
overall,,performance_win11_pct,0.3333333333333333,18
overall,,performance_win11_pct,0.4146341463414634,41
overall,,performance_win11_pct,0.18181818181818182,11
overall,,performance_win11_pct,0.32941176470588235,85
overall,,performance_win11_pct,0.4,10
overall,,performance_win11_pct,0.3,10
overall,,performance_win11_pct,0.35714285714285715,28
overall,,performance_win11_pct,0.46875,32
overall,,performance_win11_pct,0.3888888888888889,18
overall,,performance_win11_pct,0.3728813559322034,59
overall,,performance_win11_pct,0.42857142857142855,21
overall,,performance_win11_pct,0.4,20
overall,,performance_win11_pct,0.4117647058823529,17
overall,,performance_win11_pct,0.3,20
overall,,performance_win11_pct,0.5384615384615384,13
overall,,performance_win11_pct,0.3968253968253968,63
overall,,performance_win11_pct,0.4,15
overall,,performance_win11_pct,0.2916666666666667,48
overall,,performance_win11_pct,0.375,96
overall,,performance_win11_pct,0.3,10
overall,,performance_win11_pct,0.425,40
overall,,performance_win11_pct,0.4444444444444444,18
overall,,performance_win11_pct,0.4375,16
overall,,performance_win11_pct,0.38461538461538464,13
overall,,performance_win11_pct,0.42105263157894735,38
overall,,performance_win11_pct,0.40476190476190477,42
overall,,performance_win11_pct,0.4375,16
overall,,performance_win11_pct,0.3,40
overall,,performance_win11_pct,0.42857142857142855,28
overall,,performance_win11_pct,0.2727272727272727,22
overall,,performance_win11_pct,0.4942528735632184,87
overall,,performance_win11_pct,0.3142857142857143,70
overall,,performance_win11_pct,0.35294117647058826,34
overall,,performance_win11_pct,0.39814814814814814,108
overall,,performance_win11_pct,0.44,75
overall,,performance_win11_pct,0.375,48
overall,,performance_win11_pct,0.3,30
overall,,performance_win11_pct,0.2857142857142857,14
overall,,performance_win11_pct,0.4090909090909091,66
overall,,performance_win11_pct,0.36363636363636365,44
overall,,performance_win11_pct,0.4444444444444444,45
overall,,performance_win11_pct,0.5,14
overall,,performance_win11_pct,0.5454545454545454,11
overall,,performance_win11_pct,0.3548387096774194,31
overall,,performance_win11_pct,0.39285714285714285,28
overall,,performance_win11_pct,0.44642857142857145,56
overall,,performance_win11_pct,0.45161290322580644,31
overall,,performance_win11_pct,0.3181818181818182,22
overall,,performance_win11_pct,0.25,16
overall,,performance_win11_pct,0.3333333333333333,21
overall,,performance_win11_pct,0.3023255813953488,43
overall,,performance_win11_pct,0.3116883116883117,77
overall,,performance_win11_pct,0.3,20
overall,,performance_win11_pct,0.44554455445544555,101
overall,,performance_win11_pct,0.4666666666666667,15
overall,,performance_win11_pct,0.3333333333333333,15
overall,,performance_win11_pct,0.44,25
overall,,performance_win11_pct,0.44642857142857145,56
overall,,performance_win11_pct,0.4482758620689655,29
overall,,performance_win11_pct,0.34615384615384615,26
overall,,performance_win11_pct,0.2727272727272727,11
overall,,performance_win11_pct,0.35294117647058826,17
overall,,performance_win11_pct,0.3888888888888889,18
overall,,performance_win11_pct,0.2777777777777778,18
overall,,performance_win11_pct,0.46153846153846156,13
overall,,performance_win11_pct,0.2962962962962963,27
overall,,performance_win11_pct,0.5833333333333334,12
overall,,performance_win11_pct,0.37209302325581395,43
overall,,performance_win11_pct,0.3953488372093023,43
overall,,performance_win11_pct,0.625,24
overall,,performance_win11_pct,0.25,16
overall,,performance_win11_pct,0.32558139534883723,43
overall,,performance_win11_pct,0.2608695652173913,23
overall,,performance_win11_pct,0.4583333333333333,96
overall,,performance_win11_pct,0.3484848484848485,66
overall,,performance_win11_pct,0.4246575342465753,73
overall,,performance_win11_pct,0.3898305084745763,59
overall,,performance_win11_pct,0.42857142857142855,14
overall,,performance_win11_pct,0.45454545454545453,22
overall,,performance_win11_pct,0.3584905660377358,53
overall,,performance_win11_pct,0.5,38
overall,,performance_win11_pct,0.4852941176470588,68
overall,,performance_win11_pct,0.34285714285714286,35
overall,,performance_win11_pct,0.3076923076923077,13
overall,,performance_win11_pct,0.45454545454545453,22
overall,,performance_win11_pct,0.24,25
overall,,performance_win11_pct,0.46153846153846156,26
overall,,performance_win11_pct,0.4090909090909091,44
overall,,performance_win11_pct,0.6153846153846154,13
overall,,performance_win11_pct,0.4074074074074074,54
overall,,performance_win11_pct,0.75,12
overall,,performance_win11_pct,0.46875,32
overall,,performance_win11_pct,0.5,50
overall,,performance_win11_pct,0.3466666666666667,75
overall,,performance_win11_pct,0.2857142857142857,14
overall,,performance_win11_pct,0.4827586206896552,58
overall,,performance_win11_pct,0.1875,16
overall,,performance_win11_pct,0.28,75
overall,,performance_win11_pct,0.2857142857142857,35
overall,,performance_win11_pct,0.5,48
overall,,performance_win11_pct,0.4444444444444444,18
overall,,performance_win11_pct,0.5,16
overall,,performance_win11_pct,0.37037037037037035,27
overall,,performance_win11_pct,0.35714285714285715,56
overall,,performance_win11_pct,0.36363636363636365,11
overall,,performance_win11_pct,0.3888888888888889,54
overall,,performance_win11_pct,0.3333333333333333,57
overall,,performance_win11_pct,0.2,30
overall,,performance_win11_pct,0.43434343434343436,99
overall,,performance_win11_pct,0.5,44
overall,,performance_win11_pct,0.3220338983050847,59
overall,,performance_win11_pct,0.21428571428571427,28
overall,,performance_win11_pct,0.30612244897959184,49
overall,,performance_win11_pct,0.46956521739130436,115
overall,,performance_win11_pct,0.4153846153846154,65
overall,,performance_win11_pct,0.15,20
overall,,performance_win11_pct,0.35294117647058826,17
overall,,performance_win11_pct,0.3333333333333333,24
overall,,performance_win11_pct,0.34615384615384615,26
overall,,performance_win11_pct,0.375,16
overall,,performance_win11_pct,0.46875,32
overall,,performance_win11_pct,0.4166666666666667,48
overall,,performance_win11_pct,0.3333333333333333,12
overall,,performance_win11_pct,0.45454545454545453,11
overall,,performance_win11_pct,0.46153846153846156,26
overall,,performance_win11_pct,0.27906976744186046,43
overall,,performance_win11_pct,0.4393939393939394,66
overall,,performance_win11_pct,0.2857142857142857,28
overall,,performance_win11_pct,0.4090909090909091,22
overall,,performance_win11_pct,0.3888888888888889,18
overall,,performance_win11_pct,0.375,16
overall,,performance_win11_pct,0.38095238095238093,42
overall,,performance_win11_pct,0.4576271186440678,59
overall,,performance_win11_pct,0.44,25
overall,,performance_win11_pct,0.5645161290322581,62
overall,,performance_win11_pct,0.6111111111111112,18
overall,,performance_win11_pct,0.4473684210526316,38
overall,,performance_win11_pct,0.3620689655172414,58
overall,,performance_win11_pct,0.4,20
overall,,performance_win11_pct,0.36936936936936937,111
overall,,performance_win11_pct,0.5,56
overall,,performance_win11_pct,0.4411764705882353,34
overall,,performance_win11_pct,0.5333333333333333,15
overall,,performance_win11_pct,0.4090909090909091,66
overall,,performance_win11_pct,0.4105263157894737,95
overall,,performance_win11_pct,0.5227272727272727,44
overall,,performance_win11_pct,0.4090909090909091,44
overall,,performance_win11_pct,0.47368421052631576,19
overall,,performance_win11_pct,0.42105263157894735,38
overall,,performance_win11_pct,0.38461538461538464,13
overall,,performance_win11_pct,0.3389830508474576,59
overall,,performance_win11_pct,0.44594594594594594,74
overall,,performance_win11_pct,0.5,18
overall,,performance_win11_pct,0.4418604651162791,43
overall,,performance_win11_pct,0.41379310344827586,29
overall,,performance_win11_pct,0.4225352112676056,71
overall,,performance_win11_pct,0.5925925925925926,27
overall,,performance_win11_pct,0.25,20
overall,,performance_win11_pct,0.6071428571428571,28
overall,,performance_win11_pct,0.4897959183673469,49
overall,,performance_win11_pct,0.26666666666666666,15
overall,,performance_win11_pct,0.4074074074074074,27
overall,,performance_win11_pct,0.4594594594594595,37
overall,,performance_win11_pct,0.4788732394366197,71
overall,,performance_win11_pct,0.3709677419354839,124
overall,,performance_win11_pct,0.47058823529411764,17
overall,,performance_win11_pct,0.28125,32
overall,,performance_win11_pct,0.3181818181818182,22
overall,,performance_win11_pct,0.4878048780487805,41
overall,,performance_win11_pct,0.36363636363636365,11
overall,,performance_win11_pct,0.3684210526315789,38
overall,,performance_win11_pct,0.3103448275862069,29
overall,,performance_win11_pct,0.39473684210526316,38
overall,,performance_win11_pct,0.37037037037037035,27
overall,,performance_win11_pct,0.55,20
overall,,performance_win11_pct,0.4411764705882353,34
overall,,performance_win11_pct,0.39622641509433965,106
overall,,performance_win11_pct,0.5333333333333333,15
overall,,performance_win11_pct,0.4647887323943662,71
overall,,performance_win11_pct,0.45161290322580644,62
overall,,performance_win11_pct,0.494949494949495,99
overall,,performance_win11_pct,0.17647058823529413,17
overall,,performance_win11_pct,0.3448275862068966,58
overall,,performance_win11_pct,0.559322033898305,59
overall,,performance_win11_pct,0.3815789473684211,76
overall,,performance_win11_pct,0.48,75
overall,,performance_win11_pct,0.3548387096774194,31
overall,,performance_win11_pct,0.38461538461538464,26
overall,,performance_win11_pct,0.25925925925925924,27
overall,,performance_win11_pct,0.3939393939393939,33
overall,,performance_win11_pct,0.47619047619047616,21
overall,,performance_win11_pct,0.49038461538461536,104
overall,,performance_win11_pct,0.4,15
overall,,performance_win11_pct,0.3972602739726027,73
overall,,performance_win11_pct,0.40425531914893614,47
overall,,performance_win11_pct,0.3,10
overall,,performance_win11_pct,0.39285714285714285,56
overall,,performance_win11_pct,0.41379310344827586,29
overall,,performance_win11_pct,0.39361702127659576,94
overall,,performance_win11_pct,0.6122448979591837,49
overall,,performance_win11_pct,0.4375,16
overall,,performance_win11_pct,0.40540540540540543,37
overall,,performance_win11_pct,0.35294117647058826,17
overall,,performance_win11_pct,0.35,20
overall,,performance_win11_pct,0.4864864864864865,74
overall,,performance_win11_pct,0.46153846153846156,13
overall,,performance_win11_pct,0.4329896907216495,97
overall,,performance_win11_pct,0.37037037037037035,54
overall,,performance_win11_pct,0.5,34
overall,,performance_win11_pct,0.4666666666666667,15
overall,,performance_win11_pct,0.27692307692307694,65
overall,,performance_win11_pct,0.25925925925925924,27
overall,,performance_win11_pct,0.41414141414141414,99
overall,,performance_win11_pct,0.4594594594594595,37
overall,,performance_win11_pct,0.43333333333333335,90
overall,,performance_win11_pct,0.36363636363636365,11
overall,,performance_win11_pct,0.3333333333333333,24
overall,,performance_win11_pct,0.43478260869565216,23
overall,,performance_win11_pct,0.2857142857142857,21
overall,,performance_win11_pct,0.3333333333333333,12
overall,,performance_win11_pct,0.35714285714285715,14
overall,,performance_win11_pct,0.358974358974359,39
overall,,performance_win11_pct,0.47619047619047616,21
overall,,performance_win11_pct,0.4852941176470588,68
overall,,performance_win11_pct,0.3181818181818182,22
overall,,performance_win11_pct,0.35294117647058826,17
overall,,performance_win11_pct,0.34285714285714286,35
overall,,performance_win11_pct,0.4528301886792453,53
overall,,performance_win11_pct,0.34375,32
overall,,performance_win11_pct,0.39473684210526316,38
overall,,performance_win11_pct,0.5294117647058824,17
overall,,performance_win11_pct,0.65,20
overall,,performance_win11_pct,0.34210526315789475,38
overall,,performance_win11_pct,0.3068181818181818,88
overall,,performance_win11_pct,0.5238095238095238,21
overall,,performance_win11_pct,0.1,20
overall,,performance_win11_pct,0.3333333333333333,15
overall,,performance_win11_pct,0.42105263157894735,19
overall,,performance_win11_pct,0.2727272727272727,11
overall,,performance_win11_pct,0.3770491803278688,61
overall,,performance_win11_pct,0.3,10
overall,,performance_win11_pct,0.55,100
overall,,performance_win11_pct,0.38235294117647056,34
overall,,performance_win11_pct,0.3103448275862069,29
overall,,performance_win11_pct,0.3611111111111111,36
overall,,performance_win11_pct,0.37777777777777777,45
overall,,performance_win11_pct,0.3076923076923077,13
overall,,performance_win11_pct,0.3125,16
overall,,performance_win11_pct,0.5833333333333334,24
overall,,performance_win11_pct,0.3488372093023256,43
overall,,performance_win11_pct,0.4,55
overall,,performance_win11_pct,0.3835616438356164,73
overall,,performance_win11_pct,0.38461538461538464,13
overall,,performance_win11_pct,0.3484848484848485,66
overall,,performance_win11_pct,0.4,10
overall,,performance_win11_pct,0.42,50
overall,,performance_win11_pct,0.3170731707317073,41
overall,,performance_win11_pct,0.25,20
overall,,performance_win11_pct,0.40625,64
overall,,performance_win11_pct,0.3611111111111111,36
overall,,performance_win11_pct,0.5405405405405406,37
overall,,performance_win11_pct,0.25,24
overall,,performance_win11_pct,0.2894736842105263,38
overall,,performance_win11_pct,0.42857142857142855,14
overall,,performance_win11_pct,0.34615384615384615,52
overall,,performance_win11_pct,0.6111111111111112,18
overall,,performance_win11_pct,0.4444444444444444,36
overall,,performance_win11_pct,0.46153846153846156,13
overall,,performance_win11_pct,0.3902439024390244,41
overall,,performance_win11_pct,0.5217391304347826,23
overall,,performance_win11_pct,0.5079365079365079,63
overall,,performance_win11_pct,0.2857142857142857,21
overall,,performance_win11_pct,0.4,30
overall,,performance_win11_pct,0.35714285714285715,14
overall,,performance_win11_pct,0.37142857142857144,35
overall,,performance_win11_pct,0.2840909090909091,88
overall,,performance_win11_pct,0.3,10
overall,,performance_win11_pct,0.28,25
overall,,performance_win11_pct,0.3835616438356164,73
overall,,performance_win11_pct,0.28125,32
overall,,performance_win11_pct,0.44155844155844154,77
overall,,performance_win11_pct,0.36486486486486486,74
overall,,performance_win11_pct,0.47058823529411764,34
overall,,performance_win11_pct,0.41935483870967744,31
overall,,performance_win11_pct,0.4049586776859504,121
overall,,performance_win11_pct,0.34210526315789475,38
overall,,performance_win11_pct,0.36666666666666664,60
overall,,performance_win11_pct,0.3125,32
overall,,performance_win11_pct,0.34375,32
overall,,performance_win11_pct,0.5277777777777778,36
overall,,performance_win11_pct,0.2,10
overall,,performance_win11_pct,0.5,58
overall,,performance_win11_pct,0.4666666666666667,30
overall,,performance_win11_pct,0.2727272727272727,33
overall,,performance_win11_pct,0.42424242424242425,33
overall,,performance_win11_pct,0.47619047619047616,42
overall,,performance_win11_pct,0.42105263157894735,38
overall,,performance_win11_pct,0.42857142857142855,35
overall,,performance_win11_pct,0.5294117647058824,17
overall,,performance_win11_pct,0.2857142857142857,21
overall,,performance_win11_pct,0.5,58
overall,,performance_win11_pct,0.5555555555555556,18
overall,,performance_win11_pct,0.32432432432432434,37
overall,,performance_win11_pct,0.3888888888888889,18
overall,,performance_win11_pct,0.29411764705882354,34
overall,,performance_win11_pct,0.38095238095238093,21
overall,,performance_win11_pct,0.42857142857142855,77
overall,,performance_win11_pct,0.5,18
overall,,performance_win11_pct,0.5454545454545454,55
overall,,performance_win11_pct,0.47368421052631576,57
overall,,performance_win11_pct,0.45454545454545453,11
overall,,performance_win11_pct,0.4791666666666667,48
overall,,performance_win11_pct,0.4230769230769231,26
overall,,performance_win11_pct,0.4838709677419355,62
overall,,performance_win11_pct,0.35714285714285715,14
overall,,performance_win11_pct,0.3888888888888889,36
overall,,performance_win11_pct,0.42857142857142855,70
overall,,performance_win11_pct,0.5,20
overall,,performance_win11_pct,0.4444444444444444,45
overall,,performance_win11_pct,0.3,10
overall,,performance_win11_pct,0.5,16
overall,,performance_win11_pct,0.45454545454545453,22
overall,,performance_win11_pct,0.3888888888888889,54
overall,,performance_win11_pct,0.4,105
overall,,performance_win11_pct,0.40625,32
overall,,performance_win11_pct,0.5833333333333334,36
overall,,performance_win11_pct,0.4342105263157895,76
overall,,performance_win11_pct,0.38095238095238093,21
overall,,performance_win11_pct,0.4430379746835443,79
overall,,performance_win11_pct,0.35714285714285715,14
overall,,performance_win11_pct,0.41379310344827586,58
overall,,performance_win11_pct,0.4807692307692308,52
overall,,performance_win11_pct,0.5,10
overall,,performance_win11_pct,0.3125,32
overall,,performance_win11_pct,0.5,16
overall,,performance_win11_pct,0.43283582089552236,67
overall,,performance_win11_pct,0.4,15
overall,,performance_win11_pct,0.47368421052631576,19
overall,,performance_win11_pct,0.5531914893617021,47
overall,,performance_win11_pct,0.5096153846153846,104
overall,,performance_win11_pct,0.4032258064516129,62
overall,,performance_win11_pct,0.3392857142857143,56
overall,,performance_win11_pct,0.38461538461538464,13
overall,,performance_win11_pct,0.32432432432432434,37
overall,,performance_win11_pct,0.5428571428571428,35
overall,,performance_win11_pct,0.3333333333333333,27
overall,,performance_win11_pct,0.4411764705882353,34
overall,,performance_win11_pct,0.45454545454545453,22
overall,,performance_win11_pct,0.5303030303030303,66
overall,,performance_win11_pct,0.5714285714285714,21
overall,,performance_win11_pct,0.24242424242424243,33
overall,,performance_win11_pct,0.5,22
overall,,performance_win11_pct,0.4714285714285714,70
overall,,performance_win11_pct,0.4166666666666667,60
overall,,performance_win11_pct,0.35384615384615387,65
overall,,performance_win11_pct,0.5,24
overall,,performance_win11_pct,0.4666666666666667,15
overall,,performance_win11_pct,0.3125,16
overall,,performance_win11_pct,0.37037037037037035,27
overall,,performance_win11_pct,0.4745762711864407,118
overall,,performance_win11_pct,0.4074074074074074,108
overall,,performance_win11_pct,0.4461538461538462,65
overall,,performance_win11_pct,0.5178571428571429,112
overall,,performance_win11_pct,0.3888888888888889,18
overall,,performance_win11_pct,0.5172413793103449,29
overall,,performance_win11_pct,0.4722222222222222,36
overall,,performance_win11_pct,0.46153846153846156,26
overall,,performance_win11_pct,0.375,24
overall,,performance_win11_pct,0.3684210526315789,38
overall,,performance_win11_pct,0.4090909090909091,22
overall,,performance_win11_pct,0.48148148148148145,54
overall,,performance_win11_pct,0.53125,32
overall,,performance_win11_pct,0.3333333333333333,24
overall,,performance_win11_pct,0.47368421052631576,19
overall,,performance_win11_pct,0.45454545454545453,11
overall,,performance_win11_pct,0.5454545454545454,11
overall,,performance_win11_pct,0.25,60
overall,,performance_win11_pct,0.3684210526315789,19
overall,,performance_win11_pct,0.4305555555555556,72
overall,,performance_win11_pct,0.2962962962962963,27
overall,,performance_win11_pct,0.2702702702702703,37
overall,,performance_win11_pct,0.23684210526315788,38
overall,,performance_win11_pct,0.2857142857142857,21
overall,,performance_win11_pct,0.3409090909090909,88
overall,,performance_win11_pct,0.4166666666666667,24
overall,,performance_win11_pct,0.2727272727272727,11
overall,,performance_win11_pct,0.3333333333333333,24
overall,,performance_win11_pct,0.5833333333333334,12
overall,,performance_win11_pct,0.46153846153846156,13
overall,,performance_win11_pct,0.42105263157894735,38
overall,,performance_win11_pct,0.375,16
overall,,performance_win11_pct,0.53125,32
