PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2025-09-10,11:42:20,4,4,"Tovar, Jesus",NA,Left,TEX_BOB,"Tovar, Jesus",NA,Left,TEX_BOB,Undefined,1,Top,2,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,87.50111,0.416324,2.504055,1977.648762,137.001423,10:30:00,6.0109,-2.41608,5.61155,-23.52462,13.66398,-11.56221,4.43949,-1.04079,79.23978,-3.998021,0.442352,0.438911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.55839,7.15859,2.20935,50,6.03157,-5.03699,-126.83946,0.15065,10.60529,27.73555,-20.59823,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250910-TexasStateUniversity-Private-3,1c43eca0-8e65-11f0-b418-116ab4ca037e,85.87721,NA,NA,8.26133,NA,NA,NA,NA,NA,NA,1419714d-bb20-4b12-8843-8c0697cfa408,2025-09-10,16:42:20,2025-09-10T16:42:20Z,2025-09-10T16:42:20Z,NA,v3,471452,471452,NA,"Mora, Chase",804993,Right,TEX_BOB,4dfef167-0cd4-4609-9cdb-cabc02486248,54.88672,-127.90355,13.86777,6.01064,0.94092,-10.29911,2.4104,-5.44387,5.30264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,130.326777,-19.959423,1858.860508,0.939935,10:15:00,0.372797,0.714075,-0.592553,31.087902,-44.937701,18.657475,179.63783,-2.77524,0.006314,-0.048418,-0.998807,2.775295,-0.361745,0.048418,-0.006314,0.998807,-2.775295,0.361745,-0.048418,0.006314,0.998807,-179.63783,2.77524,-0.006314,0.048418,-0.998807
17,2025-09-10,11:42:34,4,5,"Tovar, Jesus",NA,Left,TEX_BOB,"Tovar, Jesus",NA,Left,TEX_BOB,Undefined,1,Top,2,2,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,87.60842,-0.150909,2.410737,1925.868977,133.949699,10:30:00,6.14183,-2.55597,5.71482,-25.08438,11.68875,-10.88194,3.91075,-1.2156,79.80136,-4.834821,0.465836,0.436452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18473,6.34666,2.36081,50,6.1138,-4.87947,-127.09746,-1.16958,10.08904,26.71114,-21.82086,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250910-TexasStateUniversity-Private-3,24b61840-8e65-11f0-b418-116ab4ca037e,86.36098,NA,NA,7.80706,NA,NA,NA,NA,NA,NA,1419714d-bb20-4b12-8843-8c0697cfa408,2025-09-10,16:42:34,2025-09-10T16:42:34Z,2025-09-10T16:42:34Z,NA,v3,471452,471452,NA,"Mora, Chase",804993,Right,TEX_BOB,cf505ccf-0444-442b-b41a-fd8adb6eb1fe,54.78438,-128.09901,13.35557,6.14231,-0.3514,-10.91043,2.55086,-5.25776,5.04452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,134.667841,-24.471305,1752.86594,0.910169,10:30:00,0.43908,0.648396,-0.621926,14.851645,-52.25934,33.945639,177.313584,-2.142086,0.046837,-0.037378,-0.998203,2.144441,-2.684537,0.037378,-0.046837,0.998203,-2.144441,2.684537,-0.037378,0.046837,0.998203,-177.313584,2.142086,-0.046837,0.037378,-0.998203
18,2025-09-10,11:42:47,4,6,"Tovar, Jesus",NA,Left,TEX_BOB,"Tovar, Jesus",NA,Left,TEX_BOB,Undefined,1,Top,2,3,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,77.7031,1.083953,1.871497,2082.82294,308.93263,4:15:00,5.89755,-2.65069,5.24381,-51.42286,-3.78303,6.57752,2.63172,-0.34304,71.19041,-8.249693,3.038105,0.496771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7365,-1.73811,2.47358,50,5.95894,-3.94536,-112.7045,0.34689,-3.50223,21.43876,-34.39854,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250910-TexasStateUniversity-Private-3,2cf80c20-8e65-11f0-b418-116ab4ca037e,75.87485,NA,NA,6.51269,NA,NA,NA,NA,NA,NA,1419714d-bb20-4b12-8843-8c0697cfa408,2025-09-10,16:42:47,2025-09-10T16:42:47Z,2025-09-10T16:42:47Z,NA,v3,471452,471452,NA,"Mora, Chase",804993,Right,TEX_BOB,f9b0dad2-dc8e-4d34-b292-bee5cd5e2a22,55.25811,-113.7003,10.71938,5.90572,1.94466,-17.19927,2.65306,-3.78269,-1.75112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,326.690822,-76.557976,484.175807,0.232461,5:00:00,0.963155,-0.146034,0.225848,-100.426135,21.420835,16.352801,124.096936,-26.671335,0.739978,-0.448872,-0.500945,41.86193,-47.729563,0.448872,-0.739978,0.500945,-41.86193,47.729563,-0.448872,0.739978,0.500945,-124.096936,26.671335,-0.739978,0.448872,-0.500945
19,2025-09-10,11:43:00,1,1,"Tovar, Jesus",NA,Left,TEX_BOB,"Tovar, Jesus",NA,Left,TEX_BOB,Undefined,1,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,78.73977,0.415509,3.594479,2290.484378,333.3726,5:00:00,5.70855,-2.73893,4.60612,-53.4494,-5.62481,3.61961,1.65035,0.98541,72.00056,-9.144987,4.227729,0.497734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67496,-2.36693,2.3646,50,5.70195,-7.31199,-113.89492,-1.2215,-0.87923,22.5377,-35.25735,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250910-TexasStateUniversity-Private-3,346ec0c0-8e65-11f0-b418-116ab4ca037e,75.72812,NA,NA,6.73922,NA,NA,NA,NA,NA,NA,1419714d-bb20-4b12-8843-8c0697cfa408,2025-09-10,16:43:00,2025-09-10T16:43:00Z,2025-09-10T16:43:00Z,NA,v3,471452,471452,NA,"Collier, Ian",822899,Right,TEX_BOB,c740c6d6-5a58-4f52-8e89-e2192fcb0402,55.89505,-115.05552,11.26885,5.7181,0.59412,-17.62868,2.73997,-7.26671,-0.43962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,329.478998,-78.216316,467.756528,0.204217,5:00:00,0.965194,-0.110809,0.2369,-104.880179,33.465238,25.828197,140.402484,-29.653417,0.553914,-0.494752,-0.669626,36.458782,-33.635954,0.494752,-0.553914,0.669626,-36.458782,33.635954,-0.494752,0.553914,0.669626,-140.402484,29.653417,-0.553914,0.494752,-0.669626
20,2025-09-10,11:43:15,1,2,"Tovar, Jesus",NA,Left,TEX_BOB,"Tovar, Jesus",NA,Left,TEX_BOB,Undefined,1,Bottom,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,87.34236,-0.791401,1.824693,1933.79386,129.892796,10:15:00,6.12953,-2.5653,5.7182,-24.38942,12.76016,-13.74698,3.35943,-2.0105,79.26554,-5.359536,-0.634437,0.438681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.47437,7.09949,2.42099,50,6.04845,-3.43677,-126.68318,-2.54749,12.0527,27.74645,-20.72586,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250910-TexasStateUniversity-Private-3,3d6f49b0-8e65-11f0-b418-116ab4ca037e,85.92228,NA,NA,8.07682,NA,NA,NA,NA,NA,NA,1419714d-bb20-4b12-8843-8c0697cfa408,2025-09-10,16:43:15,2025-09-10T16:43:15Z,2025-09-10T16:43:15Z,NA,v3,471452,471452,NA,"Collier, Ian",822899,Right,TEX_BOB,3f73794c-034d-4b29-bd3f-1acd01114990,54.7802,-127.72586,13.87323,6.12954,-1.76864,-10.36293,2.55865,-3.8897,6.02635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,131.457378,-25.166785,1750.226024,0.905074,10:30:00,0.434714,0.684115,-0.585671,-3.26978,-55.198209,60.70208,178.919185,-0.728107,0.018861,-0.012708,-0.999741,0.728236,-1.080728,0.012708,-0.018861,0.999741,-0.728236,1.080728,-0.012708,0.018861,0.999741,-178.919185,0.728107,-0.018861,0.012708,-0.999741
21,2025-09-10,11:43:31,1,3,"Tovar, Jesus",NA,Left,TEX_BOB,"Tovar, Jesus",NA,Left,TEX_BOB,Undefined,1,Bottom,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,86.85765,-2.08306,2.928759,2039.400972,135.229902,10:30:00,6.05756,-2.61265,5.75652,-22.47064,15.22458,-13.77713,2.24253,-1.03203,78.68634,-6.310101,0.464769,0.44189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87969,8.77811,2.37785,50,5.871,-5.84718,-125.79441,-5.28207,12.49629,27.96858,-18.253,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250910-TexasStateUniversity-Private-3,46d59950-8e65-11f0-b418-116ab4ca037e,85.2982,NA,NA,8.17131,NA,NA,NA,NA,NA,NA,1419714d-bb20-4b12-8843-8c0697cfa408,2025-09-10,16:43:31,2025-09-10T16:43:31Z,2025-09-10T16:43:31Z,NA,v3,471452,471452,NA,"Collier, Ian",822899,Right,TEX_BOB,dfeec7bc-97b6-4e9d-b267-590cb815ed4c,54.7422,-126.84439,13.98429,6.05644,-4.59683,-9.1265,2.60616,-6.3163,6.24814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,131.442847,-17.80656,1941.702219,0.952094,10:30:00,0.311493,0.724349,-0.615053,6.965186,-48.883029,56.929626,177.313048,0.788952,0.046875,0.013769,-0.998806,0.78982,2.686697,0.013769,0.046875,0.998806,-0.78982,-2.686697,-0.013769,-0.046875,0.998806,-177.313048,-0.788952,-0.046875,-0.013769,-0.998806
22,2025-09-10,11:43:44,1,4,"Tovar, Jesus",NA,Left,TEX_BOB,"Tovar, Jesus",NA,Left,TEX_BOB,Undefined,1,Bottom,0,2,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,78.15862,2.506091,0.912974,2074.628626,340.547485,5:15:00,5.92476,-2.46566,5.16851,-53.99212,-6.17591,2.79099,3.78582,-1.37376,70.50861,-7.327912,1.407335,0.49769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07421,-3.26677,2.37839,50,6.11781,-1.92043,-113.1411,3.01256,-1.36921,23.8508,-36.33798,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250910-TexasStateUniversity-Private-3,4e4bd8c0-8e65-11f0-b418-116ab4ca037e,75.73477,NA,NA,7.65001,NA,NA,NA,NA,NA,NA,1419714d-bb20-4b12-8843-8c0697cfa408,2025-09-10,16:43:44,2025-09-10T16:43:44Z,2025-09-10T16:43:44Z,NA,v3,471452,471452,NA,"Collier, Ian",822899,Right,TEX_BOB,0f80adf2-efca-4850-84a3-78804c3c3c95,55.33049,-114.25927,11.9254,5.93664,4.71615,-18.16899,2.46691,-1.85624,-0.68461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,327.953856,-75.814568,508.410345,0.245061,5:00:00,0.959463,-0.172298,0.223035,-105.618247,31.333149,25.795972,141.974042,-25.115025,0.557779,-0.424437,-0.713258,30.755527,-33.902306,0.424437,-0.557779,0.713258,-30.755527,33.902306,-0.424437,0.557779,0.713258,-141.974042,25.115025,-0.557779,0.424437,-0.713258
23,2025-09-10,11:44:00,1,5,"Tovar, Jesus",NA,Left,TEX_BOB,"Tovar, Jesus",NA,Left,TEX_BOB,Undefined,1,Bottom,0,3,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,77.22606,-0.068817,1.937758,2165.740943,314.663055,4:30:00,5.8006,-2.66014,5.26616,-54.39723,-6.43532,7.98756,1.20281,-0.1734,71.39635,-9.884627,3.357128,0.498448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.48051,-2.82626,2.47657,50,5.75368,-4.10155,-112.11919,-2.00439,-4.4256,20.47569,-35.76776,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250910-TexasStateUniversity-Private-3,58489c00-8e65-11f0-b418-116ab4ca037e,75.61962,NA,NA,5.8297,NA,NA,NA,NA,NA,NA,1419714d-bb20-4b12-8843-8c0697cfa408,2025-09-10,16:44:00,2025-09-10T16:44:00Z,2025-09-10T16:44:00Z,NA,v3,471452,471452,NA,"Collier, Ian",822899,Right,TEX_BOB,08adaf87-54a9-4513-90f5-e303ec07687a,55.23804,-113.07174,10.23785,5.80823,-0.34044,-17.88388,2.66258,-3.89567,-2.2128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,325.375677,-69.29795,765.607418,0.353508,4:45:00,0.9253,-0.199737,0.322373,-86.236394,14.047854,28.410274,133.248034,-31.785816,0.619152,-0.526745,-0.5824,42.127419,-38.254246,0.526745,-0.619152,0.5824,-42.127419,38.254246,-0.526745,0.619152,0.5824,-133.248034,31.785816,-0.619152,0.526745,-0.5824
24,2025-09-10,11:44:15,1,6,"Tovar, Jesus",NA,Left,TEX_BOB,"Tovar, Jesus",NA,Left,TEX_BOB,Undefined,1,Bottom,0,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,NA,87.66484,-1.709704,1.599251,2088.262425,135.886176,10:30:00,6.07023,-2.49441,5.69753,-22.97993,13.82032,-12.21162,2.56085,-2.02129,79.89411,-6.007368,-0.585134,0.436613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6215,7.88189,2.36757,50,5.91238,-3.0186,-127.16092,-4.54445,10.79642,27.09596,-19.32259,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250910-TexasStateUniversity-Private-3,60fd4ee0-8e65-11f0-b418-116ab4ca037e,86.32915,NA,NA,7.77073,NA,NA,NA,NA,NA,NA,1419714d-bb20-4b12-8843-8c0697cfa408,2025-09-10,16:44:15,2025-09-10T16:44:15Z,2025-09-10T16:44:15Z,NA,v3,471452,471452,NA,"Collier, Ian",822899,Right,TEX_BOB,4fbd8f30-0e36-43d0-bc07-b642c6a1d6a4,54.8013,-128.17992,13.54798,6.06962,-3.81779,-9.66129,2.48873,-3.42462,5.39821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,131.764704,-16.398848,2003.311177,0.95932,10:30:00,0.278579,0.723648,-0.631448,23.919552,-46.697141,33.364272,178.443539,-2.894692,0.027127,-0.0505,-0.998356,2.895758,-1.554475,0.0505,-0.027127,0.998356,-2.895758,1.554475,-0.0505,0.027127,0.998356,-178.443539,2.894692,-0.027127,0.0505,-0.998356
