PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,10/17/2025,11:38:00,1,1,"Carson, Tanner",10178633,Right,TEX_BOB,"Liddington, Rob",1000313545,Left,TCU_HFG,Undefined,6,Bottom,0,0,0,Sweeper,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,81.33462,-0.45434,-2.663003,2857.692718,107.084143,09:30:00,6.22647,2.87472,4.49377,-39.57975,5.43051,-12.70501,2.49472,-0.72355,74.12538,-7.578553,-4.881149,0.482867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.34796,3.24358,-2.58202,50,6.14132,6.04991,-117.66549,-2.46617,7.42897,24.23551,-27.6683,TCU_HFG,TEX_BOB,TCU,TeamExclusive,Team,20251017-TCU-Private-1,66176d80-abbf-11f0-b188-bf32e2bf1042,78.05975,NA,NA,7.20924,NA,NA,NA,NA,NA,NA,37ab430d-4788-4704-99ec-65e073666a0d,2025-10-18,11:38:00,2025-10-18T01:11:38Z,2025-10-18T01:11:38Z,NA,v3,5045,471452,NA,"Galloway, Rashawn",1000183398,NA,TEX_BOB,1dc7a996-e144-49c8-8f6b-1016292915bc,56.00632,-118.89617,12.11776,6.23088,-1.06117,-13.83415,-2.87966,5.67266,3.71449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,52.48544,78.24166,582.352793,0.203784,07:45:00,-0.973442,0.153873,0.169508,15.493086,47.408487,58.345872,136.497586,-56.35065,0.38144,-0.832444,-0.40192,64.22785,-22.422922,0.832444,-0.38144,0.40192,-64.22785,22.422922,-0.832444,0.38144,0.40192,-136.497586,56.35065,-0.38144,0.832444,-0.40192
227,10/17/2025,11:53:00,1,2,"Carson, Tanner",10178633,Right,TEX_BOB,"Liddington, Rob",1000313545,Left,TCU_HFG,Undefined,6,Bottom,0,0,1,Sweeper,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.01834,-0.70099,-1.120449,2891.870952,97.313629,09:15:00,6.25631,2.28113,4.62848,-40.77754,3.39606,-14.23918,2.19167,0.0293,74.42278,-8.06342,-3.619046,0.478358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59067,2.34465,-2.15223,50,6.14731,2.96554,-118.72915,-3.02822,9.27115,25.81169,-28.8758,TCU_HFG,TEX_BOB,TCU,TeamExclusive,Team,20251017-TCU-Private-1,6f565f00-abbf-11f0-b188-bf32e2bf1042,78.79548,NA,NA,7.59556,NA,NA,NA,NA,NA,NA,37ab430d-4788-4704-99ec-65e073666a0d,2025-10-18,11:53:00,2025-10-18T01:11:53Z,2025-10-18T01:11:53Z,NA,v3,5045,471452,NA,"Galloway, Rashawn",1000183398,NA,TEX_BOB,e7486174-547a-4ba6-b13d-d8b67bfe7e5c,55.8719,-119.99891,12.90585,6.26134,-1.60773,-14.4379,-2.2869,2.50946,4.63557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,50.115892,78.96681,553.439301,0.191378,07:45:00,-0.980652,0.134833,0.141921,-13.932537,64.462011,39.889075,129.926068,-57.21387,0.415265,-0.840698,-0.347537,67.540233,-24.536035,0.840698,-0.415265,0.347537,-67.540233,24.536035,-0.840698,0.415265,0.347537,-129.926068,57.21387,-0.415265,0.840698,-0.347537
228,10/17/2025,12:11:00,1,3,"Carson, Tanner",10178633,Right,TEX_BOB,"Liddington, Rob",1000313545,Left,TCU_HFG,Undefined,6,Bottom,0,0,2,Sweeper,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,83.31189,-1.282417,-1.589533,2869.624968,107.512751,09:30:00,6.2877,2.22376,4.93784,-35.91715,5.89221,-14.50241,2.0818,-0.48758,76.55299,-7.782578,-4.146922,0.46538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73107,3.6724,-2.05651,50,6.13334,3.98796,-120.80329,-4.04943,9.93117,23.87719,-26.75571,TCU_HFG,TEX_BOB,TCU,TeamExclusive,Team,20251017-TCU-Private-1,79a44f80-abbf-11f0-b188-bf32e2bf1042,80.99274,NA,NA,6.7589,NA,NA,NA,NA,NA,NA,37ab430d-4788-4704-99ec-65e073666a0d,2025-10-18,12:11:00,2025-10-18T01:12:11Z,2025-10-18T01:12:11Z,NA,v3,5045,471452,NA,"Galloway, Rashawn",1000183398,NA,TEX_BOB,a4becc61-0def-44c3-9d2c-ad4faf00f1b9,55.56444,-121.89816,11.93859,6.29089,-2.82257,-13.37785,-2.22893,3.53257,4.96559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,59.60608,76.81957,654.327073,0.228018,08:00:00,-0.974238,0.174841,0.142443,-16.137351,70.764957,37.178113,135.440217,-59.563846,0.355442,-0.862194,-0.360946,67.284018,-20.820534,0.862194,-0.355442,0.360946,-67.284018,20.820534,-0.862194,0.355442,0.360946,-135.440217,59.563846,-0.355442,0.862194,-0.360946
229,10/17/2025,12:42:00,2,1,"Carson, Tanner",10178633,Right,TEX_BOB,"Traeger, Nolan",807253,Left,TCU_HFG,Undefined,6,Bottom,1,0,0,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.00849,-1.541743,-3.306804,2918.690778,94.980939,09:15:00,6.32038,2.51164,4.33671,-41.95719,2.80154,-14.37324,1.34771,-1.8499,74.79204,-9.023662,-5.807984,0.481516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9102,2.29851,-2.13959,50,6.1122,7.50772,-118.47441,-4.87229,8.29308,25.32863,-28.94881,TCU_HFG,TEX_BOB,TCU,TeamExclusive,Team,20251017-TCU-Private-1,8c35ba80-abbf-11f0-b188-bf32e2bf1042,78.27875,NA,NA,7.21644,NA,NA,NA,NA,NA,NA,37ab430d-4788-4704-99ec-65e073666a0d,2025-10-18,12:42:00,2025-10-18T01:12:42Z,2025-10-18T01:12:42Z,NA,v3,5045,471452,NA,"Galloway, Rashawn",1000183398,NA,TEX_BOB,75a7519b-539d-4bbf-9bf4-1661e81c351b,56.16401,-119.78496,12.66431,6.32555,-3.37442,-14.47441,-2.51696,7.07862,4.14654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,47.197743,75.178391,746.631398,0.25581,07:30:00,-0.959783,0.161611,0.229561,41.589565,-3.947445,57.26479,137.692817,-56.995261,0.366646,-0.838626,-0.402837,64.342501,-21.50892,0.838626,-0.366646,0.402837,-64.342501,21.50892,-0.838626,0.366646,0.402837,-137.692817,56.995261,-0.366646,0.838626,-0.402837
230,10/17/2025,12:57:00,2,2,"Carson, Tanner",10178633,Right,TEX_BOB,"Traeger, Nolan",807253,Left,TCU_HFG,Undefined,6,Bottom,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.15513,-2.270215,-4.700709,2449.374353,228.437016,01:30:00,6.21278,2.42209,5.39185,-22.40647,12.75792,12.86205,2.20948,-0.9218,81.7606,-6.458425,-2.423694,0.426799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.95831,7.54071,-2.01039,50,5.99393,10.20157,-131.50661,-6.01993,-13.67639,32.74367,-19.21533,TCU_HFG,TEX_BOB,TCU,TeamExclusive,Team,20251017-TCU-Private-1,957b14a0-abbf-11f0-b188-bf32e2bf1042,88.31436,NA,NA,9.39452,NA,NA,NA,NA,NA,NA,37ab430d-4788-4704-99ec-65e073666a0d,2025-10-18,12:57:00,2025-10-18T01:12:57Z,2025-10-18T01:12:57Z,NA,v3,5045,471452,NA,"Galloway, Rashawn",1000183398,NA,TEX_BOB,b55fa4ee-8619-4fbe-9092-a157ab422d5d,55.10576,-132.7718,16.37184,6.21219,-5.27747,-9.60766,-2.41478,10.73001,-6.8382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,225.657788,37.52481,1942.57347,0.79309,01:30:00,-0.629614,-0.590883,-0.504423,29.86248,58.845987,-11.263285,145.478611,-72.363177,0.171704,-0.952996,-0.249632,75.3215,-9.886928,0.952996,-0.171704,0.249632,-75.3215,9.886928,-0.952996,0.171704,0.249632,-145.478611,72.363177,-0.171704,0.952996,-0.249632
231,10/17/2025,13:20:00,2,3,"Carson, Tanner",10178633,Right,TEX_BOB,"Traeger, Nolan",807253,Left,TCU_HFG,Undefined,6,Bottom,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.23572,-4.532491,-2.840098,2505.518973,216.850431,01:15:00,6.26418,2.49245,5.49492,-18.64155,14.88595,10.34615,0.45662,0.69563,84.6403,-7.990148,-0.998289,0.416746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.06398,9.10481,-2.25112,50,5.85378,6.16119,-133.41944,-11.23593,-10.94437,28.36023,-15.74153,TCU_HFG,TEX_BOB,TCU,TeamExclusive,Team,20251017-TCU-Private-1,a3059280-abbf-11f0-b188-bf32e2bf1042,90.44453,NA,NA,7.59542,NA,NA,NA,NA,NA,NA,37ab430d-4788-4704-99ec-65e073666a0d,2025-10-18,13:20:00,2025-10-18T01:13:20Z,2025-10-18T01:13:20Z,NA,v3,5045,471452,NA,"Galloway, Rashawn",1000183398,NA,TEX_BOB,d1623043-baa9-4a1d-81bf-047f8a0f9444,55.00887,-134.47993,14.18012,6.26293,-10.6473,-7.87076,-2.48916,6.57044,-5.47219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,217.101081,28.983839,2191.718807,0.874756,01:15:00,-0.475376,-0.564315,-0.674956,-59.948627,-45.563256,-68.929071,165.865525,-17.802981,0.232505,-0.305745,-0.923288,18.322169,-13.44458,0.305745,-0.232505,0.923288,-18.322169,13.44458,-0.305745,0.232505,0.923288,-165.865525,17.802981,-0.232505,0.305745,-0.923288
232,10/17/2025,13:38:00,2,4,"Carson, Tanner",10178633,Right,TEX_BOB,"Traeger, Nolan",807253,Left,TCU_HFG,Undefined,6,Bottom,1,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,NA,92.17196,-2.674582,-2.346969,2533.615296,211.42009,01:00:00,6.46098,2.28817,5.3476,-15.2156,18.48981,10.61764,2.68022,0.97019,84.08171,-5.549032,-0.462246,0.417851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.95618,10.33756,-2.08436,50,6.20909,4.97098,-133.52937,-6.73256,-10.74601,28.94512,-13.52318,TCU_HFG,TEX_BOB,TCU,TeamExclusive,Team,20251017-TCU-Private-1,ad919d70-abbf-11f0-b188-bf32e2bf1042,90.20552,NA,NA,8.09026,NA,NA,NA,NA,NA,NA,37ab430d-4788-4704-99ec-65e073666a0d,2025-10-18,13:38:00,2025-10-18T01:13:38Z,2025-10-18T01:13:38Z,NA,v3,5045,471452,NA,"Galloway, Rashawn",1000183398,NA,TEX_BOB,e3e4cb3d-b099-485d-8d52-ae1646d83755,55.153,-134.64176,14.47256,6.45784,-6.21286,-6.76159,-2.28333,5.38396,-5.37301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,216.529582,24.436921,2306.647116,0.910417,01:15:00,-0.417586,-0.560629,-0.715065,-59.395619,-38.022474,-62.442354,167.726047,-19.01649,0.200984,-0.32584,-0.923815,19.428345,-11.594522,0.32584,-0.200984,0.923815,-19.428345,11.594522,-0.32584,0.200984,0.923815,-167.726047,19.01649,-0.200984,0.32584,-0.923815
233,10/17/2025,14:32:00,3,1,"Carson, Tanner",10178633,Right,TEX_BOB,"Bell, Jack",1000356851,Right,TCU_HFG,Undefined,6,Bottom,1,0,0,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.00988,-1.840847,-2.171673,2848.706975,108.781646,09:45:00,6.22449,2.78692,4.44534,-38.81396,5.87343,-13.49717,1.23235,-0.41015,75.26574,-8.754339,-4.529847,0.481132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0674,3.68512,-2.54292,50,5.99169,5.04419,-117.45001,-5.28219,8.54334,20.56958,-26.98516,TCU_HFG,TEX_BOB,TCU,TeamExclusive,Team,20251017-TCU-Private-1,cdcbbcb0-abbf-11f0-b188-bf32e2bf1042,78.34124,NA,NA,5.74414,NA,NA,NA,NA,NA,NA,37ab430d-4788-4704-99ec-65e073666a0d,2025-10-18,14:32:00,2025-10-18T01:14:31Z,2025-10-18T01:14:31Z,NA,v3,5045,471452,NA,"Galloway, Rashawn",1000183398,NA,TEX_BOB,7b58affb-91a6-4b32-b515-98203669c657,56.0589,-118.50638,10.28479,6.22737,-3.89634,-13.49258,-2.7907,4.60544,4.27167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,53.87709,83.734689,310.886525,0.109133,07:45:00,-0.993192,0.056175,0.102045,5.534221,53.270658,59.805586,137.609959,-58.581775,0.351434,-0.853385,-0.385004,65.717525,-20.575061,0.853385,-0.351434,0.385004,-65.717525,20.575061,-0.853385,0.351434,0.385004,-137.609959,58.581775,-0.351434,0.853385,-0.385004
