PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
186,2026-05-08,16:58:09.40,4,2,"Cihocki, Danny",1000368111,Right,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,7,Top,2,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.8005,-0.185336,-5.565346,2387.595207,282.319409,3:30,5.31835,1.65326,5.28824,-41.73309,1.22154,1.89075,1.66573,-3.43161,74.44655,-7.804109,-5.232261,0.471711,,,,,,,,,,,,-2.83386,1.23906,-1.14617,50,5.27169,11.54358,-119.32377,-1.90556,-3.99839,27.5386,-30.42584,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260508-NorthernIllinois-2,0090fbc0-4b29-11f1-8cab-355ab645d7c3,79.90573,,,8.35394,,,,,,,6281cf02-8168-44ae-bcfc-cf61a0fac43c,2026-05-08,21:58:09.40,2026-05-08T16:58:09.4093312-05:00,2026-05-08T21:58:09.4093312Z,,v3,471392,471238,24936,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,a0a7d353-3a52-4bd1-a5fd-ffc5379e2a87,55.20485,-120.519,13.7693,5.32574,-0.58502,-15.21292,-1.65095,11.71712,-1.99919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,292.614041,77.298529,524.963529,0.219871,3:45,-0.962073,-0.206121,0.17869,-37.128388,-23.807359,55.02922,161.255924,-35.925853,0.260215,-0.586738,-0.766829,37.421339,-15.082819,0.586738,-0.260215,0.766829,-37.421339,15.082819,-0.586738,0.260215,0.766829,-161.255924,35.925853,-0.260215,0.586738,-0.766829
187,2026-05-08,16:58:32.87,4,3,"Cihocki, Danny",1000368111,Right,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,7,Top,2,1,1,Fastball,Sinker,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,88.99706,-1.267064,-3.763305,2361.666219,232.90013,1:45,5.35736,1.65365,6.20332,-23.55131,11.53493,13.71434,2.22247,-0.68219,81.06703,-5.701555,-1.293285,0.426324,98.2062,-21.476771,-20.66527,,,,,8.05482,8.05482,-10.60778,0.046978,-8.23607,6.68941,-1.37748,50,5.25011,7.9413,-129.05579,-3.5843,-13.82685,28.00605,-20.94376,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260508-NorthernIllinois-2,0e8a19f0-4b29-11f1-8cab-355ab645d7c3,88.41264,2.48172,,7.93004,,,,2.01531,2.48172,0.74327,6281cf02-8168-44ae-bcfc-cf61a0fac43c,2026-05-08,21:58:32.87,2026-05-08T16:58:32.8766464-05:00,2026-05-08T21:58:32.8766464Z,GroundBall,v3,471392,471238,24936,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,ddf77589-0268-4d2b-9a0e-7d48ade2484f,54.29585,-129.98468,14.00303,5.35748,-2.88966,-10.47188,-1.64847,8.3999,-6.91343,,2.01365,125.63019,,,,,,,,2.48241,-52.82722,,,,,,,,0.74389,-47.38469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,223.024933,27.18592,2100.769815,0.889529,1:30,-0.485073,-0.616895,-0.619795,111.21976,29.405335,-27.766073,162.940292,-10.419168,0.288531,-0.180848,-0.940236,10.887498,-16.770016,0.180848,-0.288531,0.940236,-10.887498,16.770016,-0.180848,0.288531,0.940236,-162.940292,10.419168,-0.288531,0.180848,-0.940236
12,2026-05-09,14:04:15.09,3,1,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.39189,-0.570888,4.50097,2111.575301,155.238361,11:15,5.06217,-1.88442,6.0936,-24.09804,13.70079,-5.69705,2.52431,1.81261,77.98638,-5.126029,3.479805,0.442497,,,,,,,,,,,,4.34221,7.63441,1.53989,50,5.00547,-9.6058,-124.99095,-1.96359,6.77946,28.26574,-20.25451,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,dfac3f30-4bd9-11f1-87f3-eb079f80693d,85.18121,,,8.40551,,,,,,,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,19:04:15.09,2026-05-09T14:04:15.0970000-05:00,2026-05-09T19:04:15.0970000Z,,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,297bd1c0-1498-4bd8-a9b2-786c931d5983,54.40144,-125.98237,14.13287,5.06189,-1.25316,-10.12725,1.88099,-9.84359,3.38973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,128.997093,-16.949856,2019.849029,0.95656,10:15,0.330475,0.746285,-0.577793,29.296535,27.045616,-47.514727,178.251776,-19.120664,0.028824,-0.327559,-0.944391,19.128921,-1.651748,0.327559,-0.028824,0.944391,-19.128921,1.651748,-0.327559,0.028824,0.944391,-178.251776,19.120664,-0.028824,0.327559,-0.944391
13,2026-05-09,14:04:33.54,3,2,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,1,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.43652,-0.771515,6.205956,1926.248429,90.100689,9:00,4.89825,-2.2362,5.83018,-42.689,1.6691,-17.22013,0.6194,2.12023,72.73057,-8.632469,3.139645,0.479356,,,,,,,,,,,,10.8991,1.50925,1.73835,50,4.80959,-11.9693,-116.06671,-2.93532,14.62413,25.04459,-30.14897,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,eab198d0-4bd9-11f1-87f3-eb079f80693d,78.63146,,,7.70595,,,,,,,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,19:04:33.54,2026-05-09T14:04:33.5480000-05:00,2026-05-09T19:04:33.5480000Z,,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,59cf60df-8fb5-4fbe-af3a-e068283aec11,54.6694,-117.06993,12.52229,4.90299,-1.72764,-15.07449,2.22954,-12.5551,7.31206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,107.158528,-1.818431,1925.278378,0.999496,9:30,0.050636,0.955352,-0.2911,-91.061584,33.098865,86.92823,90.262618,-16.169086,0.960434,-0.278473,-0.004402,89.094318,-73.828838,0.278473,-0.960434,0.004402,-89.094318,73.828838,-0.278473,0.960434,0.004402,-90.262618,16.169086,-0.960434,0.278473,-0.004402
14,2026-05-09,14:05:12.29,3,3,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,1,Top,1,2,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,86.97295,-1.198585,2.799521,2167.035887,165.013305,11:30,5.19678,-1.85579,6.12433,-22.37509,14.40875,-3.53457,2.22271,0.43966,79.31066,-5.421484,2.163409,0.436516,55.22644,24.517774,-16.929652,1886.609984,104.3322,17.96723,-34.85388,154.97877,143.09888,-19.081358,2.426619,2.64583,8.1567,1.64334,50,5.09334,-6.03161,-126.20145,-3.30575,4.24918,26.69059,-19.07454,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,01ba3410-4bda-11f1-87f3-eb079f80693d,86.34843,21.23374,,7.66228,,,,1.91189,2.26716,-0.42344,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,19:05:12.29,2026-05-09T14:05:12.2980000-05:00,2026-05-09T19:05:12.2980000Z,LineDrive,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,1aabaad8-c238-4722-9c75-ae396a5745f1,54.37374,-127.12309,13.3453,5.19612,-2.64709,-9.53727,1.85415,-6.17834,2.12459,155.820177,1.91196,70.49817,-6.56615,1.19206,-0.1426,-0.01913,0.00127,0.00588,-0.00126,2.26714,33.61317,-15.54055,0.62349,-0.02709,-0.06645,0.06472,-0.02264,0.00275,-0.42345,-21.45945,0.34343,0.01022,-0.02231,0.00497,0.00293,-0.00186,0.00029,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,132.960183,-16.854299,2073.951192,0.957045,10:30,0.306752,0.706304,-0.637996,19.97945,28.152999,-54.580939,176.948551,-21.318888,0.04959,-0.363558,-0.930251,21.346435,-2.842465,0.363558,-0.04959,0.930251,-21.346435,2.842465,-0.363558,0.04959,0.930251,-176.948551,21.318888,-0.04959,0.363558,-0.930251
113,2026-05-09,14:55:49.93,2,1,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,4,Top,0,0,0,Slider,Curveball,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,73.75847,2.192543,0.388159,2338.687475,271.426283,3:00,4.89513,-1.99116,5.21253,-51.46849,1.12854,18.28505,2.66887,-0.1024,67.86447,-7.169368,3.628243,0.521978,90.26559,64.807986,-32.887451,,76.50918,166.22728,-79.0337,191.19291,72.40509,-50.141244,6.368928,-9.12363,0.34819,1.94058,50,5.05868,-1.39936,-107.07128,2.43797,-10.60258,18.30417,-31.76942,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,14564940-4be1-11f1-87f3-eb079f80693d,72.2108,166.29378,,5.894,,,,3.04579,2.72678,0.28506,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,19:55:49.93,2026-05-09T14:55:49.9320000-05:00,2026-05-09T19:55:49.9320000Z,Popup,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,acb3f746-f6fd-4c13-94b8-663b7ec1cd9c,55.28919,-107.97169,9.15209,4.90032,4.00076,-15.88471,1.99659,-0.8778,-5.30129,164.157596,3.05275,47.1687,-15.11087,3.63673,-0.34031,-0.08287,0.03313,-0.00431,0.0002,2.70091,120.19132,-29.63693,5.10335,-1.60154,0.40182,-0.06409,0.00548,-0.00019,0.27801,-30.49621,2.04846,0.0962,-0.21526,0.07244,-0.01198,0.00099,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,281.275661,-67.339307,901.033285,0.385273,3:30,0.907141,-0.412864,0.08148,-42.849575,32.39629,46.091065,152.696478,-58.94363,0.236637,-0.85666,-0.458406,61.848376,-13.688128,0.85666,-0.236637,0.458406,-61.848376,13.688128,-0.85666,0.236637,0.458406,-152.696478,58.94363,-0.236637,0.85666,-0.458406
114,2026-05-09,14:56:49.45,2,2,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,4,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,84.67517,1.027255,1.331814,2207.752192,137.299956,10:30,5.23694,-2.22912,5.92748,-26.68501,12.78761,-10.49457,3.9667,-1.86771,76.20356,-4.011299,-0.552262,0.452189,,,,,,,,,,,,5.7289,6.63205,2.1282,50,5.30422,-2.41331,-122.7612,1.38671,8.61336,27.6505,-22.20282,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,37c506a0-4be1-11f1-87f3-eb079f80693d,83.35559,,,8.47161,,,,,,,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,19:56:49.45,2026-05-09T14:56:49.4520000-05:00,2026-05-09T19:56:49.4520000Z,,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,9587a3d5-446f-4179-aa41-d1a59f99fdce,54.56605,-123.78538,13.82525,5.23762,2.2091,-11.10141,2.2235,-2.73235,4.30668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,129.495884,-17.451697,2106.129626,0.95397,10:15,0.327069,0.730655,-0.599307,7.321463,35.183416,-78.235729,168.6268,-20.786782,0.184363,-0.354891,-0.916549,21.166588,-10.623976,0.354891,-0.184363,0.916549,-21.166588,10.623976,-0.354891,0.184363,0.916549,-168.6268,20.786782,-0.184363,0.354891,-0.916549
115,2026-05-09,14:57:04.39,2,3,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,4,Top,0,1,1,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,74.14767,1.922551,1.77257,2354.974948,278.199482,3:15,4.95299,-2.05382,5.13768,-53.60381,-1.06665,18.87631,2.2979,1.18886,68.0115,-7.8002,5.108698,0.521681,99.57818,47.548266,-70.11139,3205.882693,,,,,121.74162,,,-9.00162,-0.72465,1.87201,50,5.09144,-4.03172,-107.53497,1.85153,-10.48239,19.60706,-33.01788,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,40bb2f50-4be1-11f1-87f3-eb079f80693d,72.25195,113.31439,,6.13617,,,,3.89858,2.61578,-0.8647,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,19:57:04.39,2026-05-09T14:57:04.3990000-05:00,2026-05-09T19:57:04.3990000Z,,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,cbfb2945-373d-4aa1-9624-e39116032da3,55.36404,-108.5086,9.80353,4.95879,3.4911,-16.50894,2.05929,-3.5112,-5.24119,,3.89853,33.54371,-10.20625,3.20444,-2.85901,3.35954,-2.32483,0.8313,-0.12073,2.61581,107.75519,-26.70458,3.23361,0.65573,-1.95444,1.48973,-0.54493,0.07979,-0.86468,-92.70132,14.63464,-3.66147,1.6456,-1.43177,0.93228,-0.32797,0.04735,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,269.082298,-70.947854,768.731073,0.326429,3:00,0.933455,-0.357914,0.023657,-38.831277,41.219975,49.947014,150.749269,-61.916275,0.230029,-0.882261,-0.410734,65.035775,-13.298791,0.882261,-0.230029,0.410734,-65.035775,13.298791,-0.882261,0.230029,0.410734,-150.749269,61.916275,-0.230029,0.882261,-0.410734
116,2026-05-09,14:58:28.17,2,4,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,4,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.71735,1.592799,1.360359,1760.248669,102.768213,9:30,5.14406,-1.86791,5.69052,-40.34853,4.41961,-12.68497,3.26696,-1.65691,72.19475,-5.877057,-0.907769,0.481566,,,,,,,,,,,,6.7754,2.27461,1.76119,50,5.25336,-2.23121,-115.58138,1.8969,9.06832,23.67174,-29.12969,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,72a7cb40-4be1-11f1-87f3-eb079f80693d,78.27055,,,7.5226,,,,,,,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,19:58:28.17,2026-05-09T14:58:28.1730000-05:00,2026-05-09T19:58:28.1730000Z,,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,fe1bf45e-5fbc-42ac-b739-f1e552b876a7,54.80492,-116.5613,11.83587,5.14988,3.10276,-14.56485,1.86132,-2.6066,4.53416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,114.582578,-8.690901,1740.037309,0.988518,9:45,0.185745,0.894374,-0.406933,-79.161386,43.717563,81.086959,93.155256,-70.148468,0.339069,-0.940576,-0.018691,88.861557,-19.820177,0.940576,-0.339069,0.018691,-88.861557,19.820177,-0.940576,0.339069,0.018691,-93.155256,70.148468,-0.339069,0.940576,-0.018691
117,2026-05-09,14:58:46.78,2,5,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,4,Top,0,2,2,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,85.54778,-0.299579,2.864861,2068.109233,142.517173,10:45,5.1648,-1.77314,6.05678,-26.55509,11.82713,-8.04099,2.67424,0.21071,77.41332,-5.29881,1.419329,0.445899,89.70495,51.613972,12.351339,5137.44258,105.62238,130.68556,30.72236,214.54822,105.0898,18.778902,5.966316,5.04961,6.57394,1.55479,50,5.12738,-5.88925,-124.05265,-1.45823,7.77579,27.55482,-22.05101,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,7dbd0360-4be1-11f1-87f3-eb079f80693d,84.53135,137.0976,,8.13447,,,,1.90044,2.76002,-0.17281,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,19:58:46.78,2026-05-09T14:58:46.7860000-05:00,2026-05-09T19:58:46.7860000Z,FlyBall,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,8edd244f-7434-49ed-9b9b-3833fd73a578,54.44054,-125.0351,13.77741,5.16535,-0.67201,-11.02551,1.76971,-6.16649,3.88789,187.904575,1.90964,79.63569,-25.0403,6.83279,-1.15576,0.08535,0.00658,-0.00164,8E-05,2.75803,103.14694,-23.2431,1.23149,0.28649,-0.20007,0.0526,-0.00673,0.00033,-0.171,17.44657,-1.91364,0.13218,0.07492,-0.03044,0.00483,-0.00032,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,132.646771,-25.958223,1859.464818,0.899113,10:30,0.464154,0.663617,-0.586663,27.241683,24.308171,-66.049877,171.60985,-17.05785,0.139494,-0.293337,-0.945777,17.231513,-8.018573,0.293337,-0.139494,0.945777,-17.231513,8.018573,-0.293337,0.139494,0.945777,-171.60985,17.05785,-0.139494,0.293337,-0.945777
207,2026-05-09,15:49:08.83,2,1,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,6,Top,0,0,0,ChangeUp,Four-Seam,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,83.55082,0.019213,2.967784,2207.212875,151.944733,11:00,5.21466,-1.91738,6.08888,-21.54324,19.10611,-9.34871,3.43719,0.05134,74.6561,-4.129509,1.287123,0.458879,82.121,51.711814,48.608137,4205.627676,51.28009,107.44688,97.31573,188.05167,73.85618,67.199583,5.284952,5.84174,10.27737,1.69321,50,5.20496,-5.90458,-120.99605,-0.52425,8.4593,28.71142,-17.2916,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,871285f0-4be8-11f1-bcfa-d550eea1eba0,82.14024,107.4516,,8.89472,,,,1.34455,3.33132,-0.09886,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,20:49:08.83,2026-05-09T15:49:08.8350000-05:00,2026-05-09T20:49:08.8350000Z,FlyBall,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,637894a1-80bd-4027-8858-e4c3c40312b5,54.40595,-122.03707,14.35571,5.2126,0.10271,-8.6458,1.91285,-6.21129,4.22965,205.5097,1.34633,49.2308,-22.13758,6.00215,-0.27905,-0.47716,0.17661,-0.02561,0.00136,3.30761,94.99655,-27.59894,4.9759,-2.11985,0.72805,-0.14213,0.01405,-0.00055,-0.10513,56.09425,-10.04605,2.32267,-0.53654,0.09745,-0.00868,-2E-05,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,132.341774,-15.657338,2125.309751,0.962893,10:30,0.303339,0.711622,-0.633703,17.09784,29.051797,-69.397017,169.162494,-15.562295,0.181131,-0.268286,-0.946158,15.83085,-10.435655,0.268286,-0.181131,0.946158,-15.83085,10.435655,-0.268286,0.181131,0.946158,-169.162494,15.562295,-0.181131,0.268286,-0.946158
208,2026-05-09,15:50:00.82,2,2,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,6,Top,0,0,1,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,84.79776,-1.577252,3.94016,2120.861541,169.980493,11:45,5.27541,-1.7437,5.98338,-26.31627,13.20493,-2.07555,1.61663,1.74117,76.47956,-6.523998,3.56835,0.452466,,,,,,,,,,,,2.36866,7.7237,1.43331,50,5.13623,-8.36737,-122.68277,-4.17894,3.54631,28.26757,-20.61032,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,a6709d10-4be8-11f1-bcfa-d550eea1eba0,83.3044,,,8.3182,,,,,,,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,20:50:00.82,2026-05-09T15:50:00.8260000-05:00,2026-05-09T20:50:00.8260000Z,,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,88080800-2469-4fae-b515-3fb0b9c86c46,54.51263,-123.71817,14.13379,5.27547,-3.42402,-10.30516,1.74218,-8.49726,1.77315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,134.106532,-21.483627,1973.508884,0.930522,10:30,0.391386,0.677986,-0.622215,27.354902,23.229231,-58.961107,173.850558,-16.103507,0.102919,-0.277373,-0.955234,16.191834,-5.907275,0.277373,-0.102919,0.955234,-16.191834,5.907275,-0.277373,0.102919,0.955234,-173.850558,16.103507,-0.102919,0.277373,-0.955234
209,2026-05-09,15:50:20.32,2,3,"Cox, Carter",10156934,Left,NIU_HUS,"Gillis, Jacob",10036249,Right,TEX_BOB,Undefined,6,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,82.97388,-0.029774,2.060829,2079.143102,168.350307,11:30,5.21122,-1.78908,6.04776,-25.27549,16.42186,-3.02709,3.07736,-0.13269,73.45281,-4.875478,1.516482,0.464757,99.24485,-46.678477,-43.60732,,,,,5.14674,5.14674,-21.695746,0.029942,2.35504,8.94461,1.63029,50,5.19574,-4.2034,-120.10361,-0.76079,3.31829,30.91757,-19.57099,NIU_HUS,BAL_CAR,NorthernIllinois,D1,MAC,20260509-NorthernIllinois-1,b1a78e00-4be8-11f1-bcfa-d550eea1eba0,81.10146,3.17799,,9.52107,,,,2.61203,3.17799,0.16446,cadf83e8-4a23-4f43-8ddd-0bb9d76baea5,2026-05-09,20:50:20.32,2026-05-09T15:50:20.3220000-05:00,2026-05-09T20:50:20.3220000Z,GroundBall,v3,471392,471238,4ec9287192d9429b8ce69bf81671bb3e,"Dahlberg, Ivan",1000218154,Right,NIU_HUS,91cf646d-7a10-4072-a0db-ef85510781d7,54.44633,-121.2428,15.45878,5.21049,-0.03968,-9.7855,1.78742,-4.32567,1.65914,,2.61123,72.47815,,,,,,,,3.17916,-106.13977,,,,,,,,0.16522,-69.03767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,135.946341,-18.773125,1968.533353,0.9468,10:30,0.345741,0.658507,-0.668454,20.039962,32.574631,-66.134767,178.231386,-15.655684,0.029718,-0.269856,-0.962442,15.66278,-1.70298,0.269856,-0.029718,0.962442,-15.66278,1.70298,-0.269856,0.029718,0.962442,-178.231386,15.655684,-0.029718,0.269856,-0.962442
