"TaggedPitchType","Percentile","Value","Stat"
"Undefined",2,5.64774294500786,"Ext"
"Undefined",3,5.65400350605346,"Ext"
"Undefined",4,5.66026406709906,"Ext"
"Undefined",5,5.66652462814465,"Ext"
"Undefined",6,5.67278518919025,"Ext"
"Undefined",7,5.67904575023585,"Ext"
"Undefined",8,5.68530631128145,"Ext"
"Undefined",9,5.69156687232704,"Ext"
"Undefined",10,5.69782743337264,"Ext"
"Undefined",11,5.70408799441824,"Ext"
"Undefined",12,5.71034855546384,"Ext"
"Undefined",13,5.71660911650943,"Ext"
"Undefined",14,5.72286967755503,"Ext"
"Undefined",15,5.72913023860063,"Ext"
"Undefined",16,5.73539079964623,"Ext"
"Undefined",17,5.74165136069182,"Ext"
"Undefined",18,5.74791192173742,"Ext"
"Undefined",19,5.75417248278302,"Ext"
"Undefined",20,5.76043304382862,"Ext"
"Undefined",21,5.76669360487421,"Ext"
"Undefined",22,5.77295416591981,"Ext"
"Undefined",23,5.77921472696541,"Ext"
"Undefined",24,5.78547528801101,"Ext"
"Undefined",25,5.7917358490566,"Ext"
"Undefined",26,5.79957149946934,"Ext"
"Undefined",27,5.80740714988208,"Ext"
"Undefined",28,5.81524280029481,"Ext"
"Undefined",29,5.82307845070755,"Ext"
"Undefined",30,5.83091410112028,"Ext"
"Undefined",31,5.83874975153302,"Ext"
"Undefined",32,5.84658540194576,"Ext"
"Undefined",33,5.85442105235849,"Ext"
"Undefined",34,5.86225670277123,"Ext"
"Undefined",35,5.87009235318396,"Ext"
"Undefined",36,5.8779280035967,"Ext"
"Undefined",37,5.88576365400943,"Ext"
"Undefined",38,5.89359930442217,"Ext"
"Undefined",39,5.90143495483491,"Ext"
"Undefined",40,5.90927060524764,"Ext"
"Undefined",41,5.91710625566038,"Ext"
"Undefined",42,5.92494190607311,"Ext"
"Undefined",43,5.93277755648585,"Ext"
"Undefined",44,5.94061320689859,"Ext"
"Undefined",45,5.94844885731132,"Ext"
"Undefined",46,5.95628450772406,"Ext"
"Undefined",47,5.96412015813679,"Ext"
"Undefined",48,5.97195580854953,"Ext"
"Undefined",49,5.97979145896226,"Ext"
"Undefined",50,5.987627109375,"Ext"
"Undefined",51,5.99266546136364,"Ext"
"Undefined",52,5.99770381335227,"Ext"
"Undefined",53,6.00274216534091,"Ext"
"Undefined",54,6.00778051732955,"Ext"
"Undefined",55,6.01281886931818,"Ext"
"Undefined",56,6.01785722130682,"Ext"
"Undefined",57,6.02289557329545,"Ext"
"Undefined",58,6.02793392528409,"Ext"
"Undefined",59,6.03297227727273,"Ext"
"Undefined",60,6.03801062926136,"Ext"
"Undefined",61,6.04304898125,"Ext"
"Undefined",62,6.04808733323864,"Ext"
"Undefined",63,6.05312568522727,"Ext"
"Undefined",64,6.05816403721591,"Ext"
"Undefined",65,6.06320238920455,"Ext"
"Undefined",66,6.06824074119318,"Ext"
"Undefined",67,6.07327909318182,"Ext"
"Undefined",68,6.07831744517045,"Ext"
"Undefined",69,6.08335579715909,"Ext"
"Undefined",70,6.08839414914773,"Ext"
"Undefined",71,6.09343250113636,"Ext"
"Undefined",72,6.098470853125,"Ext"
"Undefined",73,6.10350920511364,"Ext"
"Undefined",74,6.10854755710227,"Ext"
"Undefined",75,6.11358590909091,"Ext"
"Undefined",76,6.12074811717172,"Ext"
"Undefined",77,6.12791032525253,"Ext"
"Undefined",78,6.13507253333333,"Ext"
"Undefined",79,6.14223474141414,"Ext"
"Undefined",80,6.14939694949495,"Ext"
"Undefined",81,6.15655915757576,"Ext"
"Undefined",82,6.16372136565657,"Ext"
"Undefined",83,6.17088357373737,"Ext"
"Undefined",84,6.17804578181818,"Ext"
"Undefined",85,6.18520798989899,"Ext"
"Undefined",86,6.1923701979798,"Ext"
"Undefined",87,6.19953240606061,"Ext"
"Undefined",88,6.20669461414141,"Ext"
"Undefined",89,6.21385682222222,"Ext"
"Undefined",90,6.22101903030303,"Ext"
"Undefined",91,6.22818123838384,"Ext"
"Undefined",92,6.23534344646465,"Ext"
"Undefined",93,6.24250565454545,"Ext"
"Undefined",94,6.24966786262626,"Ext"
"Undefined",95,6.25683007070707,"Ext"
"Undefined",96,6.26399227878788,"Ext"
"Undefined",97,6.27115448686869,"Ext"
"Undefined",98,6.27831669494949,"Ext"
"Undefined",99,6.2854789030303,"Ext"
"Undefined",100,6.29264111111111,"Ext"
"Changeup",1,16.977538753559,"CSW"
"Changeup",2,17.4476062939404,"CSW"
"Changeup",3,19.1053626115853,"CSW"
"Changeup",4,19.759376233715,"CSW"
"Changeup",5,19.9558823529412,"CSW"
"Changeup",6,20,"CSW"
"Changeup",7,20.2450704225352,"CSW"
"Changeup",8,20.4460917552096,"CSW"
"Changeup",9,21.0078554595444,"CSW"
"Changeup",10,21.8126608337622,"CSW"
"Changeup",11,22.1210727969349,"CSW"
"Changeup",12,22.3046357615894,"CSW"
"Changeup",13,22.5545105459402,"CSW"
"Changeup",14,22.8065712771595,"CSW"
"Changeup",15,23.4340222575517,"CSW"
"Changeup",16,23.5455002513826,"CSW"
"Changeup",17,23.9235796882856,"CSW"
"Changeup",18,23.9504580582425,"CSW"
"Changeup",19,24.2722123320926,"CSW"
"Changeup",20,24.4103194103194,"CSW"
"Changeup",21,24.8522727272727,"CSW"
"Changeup",22,25.4214876033058,"CSW"
"Changeup",23,25.6470416148614,"CSW"
"Changeup",24,25.9226660288607,"CSW"
"Changeup",25,26.2706102328744,"CSW"
"Changeup",26,26.5862672631784,"CSW"
"Changeup",27,26.8275119249115,"CSW"
"Changeup",28,26.9173053650666,"CSW"
"Changeup",29,27.1594202898551,"CSW"
"Changeup",30,27.5418060200669,"CSW"
"Changeup",31,27.5820512820513,"CSW"
"Changeup",32,27.7076923076923,"CSW"
"Changeup",33,27.8887959866221,"CSW"
"Changeup",34,28.0852842809365,"CSW"
"Changeup",35,28.3499050890355,"CSW"
"Changeup",36,28.5405405405405,"CSW"
"Changeup",37,28.6340288924559,"CSW"
"Changeup",38,28.7121270825262,"CSW"
"Changeup",39,28.7701149425287,"CSW"
"Changeup",40,28.9954664757814,"CSW"
"Changeup",41,29.1366741408979,"CSW"
"Changeup",42,29.2212833980361,"CSW"
"Changeup",43,29.3302752293578,"CSW"
"Changeup",44,29.3772261198057,"CSW"
"Changeup",45,29.4428608447784,"CSW"
"Changeup",46,29.535718061674,"CSW"
"Changeup",47,29.6205714285714,"CSW"
"Changeup",48,29.7262111801242,"CSW"
"Changeup",49,29.8165113871636,"CSW"
"Changeup",50,29.8611111111111,"CSW"
"Changeup",51,30.0748525073746,"CSW"
"Changeup",52,30.4474989016507,"CSW"
"Changeup",53,30.5449172576832,"CSW"
"Changeup",54,30.7495495495496,"CSW"
"Changeup",55,30.9246591724468,"CSW"
"Changeup",56,31.2101439704134,"CSW"
"Changeup",57,31.506059446358,"CSW"
"Changeup",58,31.6741108354012,"CSW"
"Changeup",59,31.7322068612391,"CSW"
"Changeup",60,31.8095238095238,"CSW"
"Changeup",61,31.943842364532,"CSW"
"Changeup",62,32.0285461664772,"CSW"
"Changeup",63,32.0597014925373,"CSW"
"Changeup",64,32.1218905472637,"CSW"
"Changeup",65,32.3019366197183,"CSW"
"Changeup",66,32.3948878455921,"CSW"
"Changeup",67,32.4071465832029,"CSW"
"Changeup",68,32.5291005291005,"CSW"
"Changeup",69,32.5707070707071,"CSW"
"Changeup",70,32.7373737373737,"CSW"
"Changeup",71,32.8207296849088,"CSW"
"Changeup",72,32.8503198294243,"CSW"
"Changeup",73,33.152380952381,"CSW"
"Changeup",74,33.3333333333333,"CSW"
"Changeup",75,33.4788937409025,"CSW"
"Changeup",76,33.6296943231441,"CSW"
"Changeup",77,33.7602058319039,"CSW"
"Changeup",78,34.0417080436941,"CSW"
"Changeup",79,34.2532894736842,"CSW"
"Changeup",80,34.4767441860465,"CSW"
"Changeup",81,34.8867924528302,"CSW"
"Changeup",82,34.907728095115,"CSW"
"Changeup",83,34.9315068493151,"CSW"
"Changeup",84,34.9315068493151,"CSW"
"Changeup",85,35.1147723065531,"CSW"
"Changeup",86,35.4088556641748,"CSW"
"Changeup",87,35.478837794555,"CSW"
"Changeup",88,35.6219703574542,"CSW"
"Changeup",89,35.7593593593594,"CSW"
"Changeup",90,35.8503994190269,"CSW"
"Changeup",91,36.4006191950464,"CSW"
"Changeup",92,36.9957325746799,"CSW"
"Changeup",93,37.7919722696674,"CSW"
"Changeup",94,38.6934944237918,"CSW"
"Changeup",95,39.0333969465649,"CSW"
"Changeup",96,39.9378504357225,"CSW"
"Changeup",97,40.7625534453614,"CSW"
"Changeup",98,41.0729384879071,"CSW"
"Changeup",99,41.6221335992024,"CSW"
"Changeup",100,43.1372549019608,"CSW"
"Curveball",1,22.0429487179487,"CSW"
"Curveball",2,22.6470297029703,"CSW"
"Curveball",3,22.9361722580025,"CSW"
"Curveball",4,23.3092336294154,"CSW"
"Curveball",5,23.3887626523446,"CSW"
"Curveball",6,23.7197039777983,"CSW"
"Curveball",7,24.171702284451,"CSW"
"Curveball",8,24.7979139504563,"CSW"
"Curveball",9,25.8645697522816,"CSW"
"Curveball",10,26.2095141700405,"CSW"
"Curveball",11,26.7655502392345,"CSW"
"Curveball",12,27.3807380738074,"CSW"
"Curveball",13,27.7248238337347,"CSW"
"Curveball",14,27.8827936847739,"CSW"
"Curveball",15,27.9881283152311,"CSW"
"Curveball",16,28.4312742192842,"CSW"
"Curveball",17,29.3008130081301,"CSW"
"Curveball",18,29.5790424570912,"CSW"
"Curveball",19,29.6758342500917,"CSW"
"Curveball",20,29.7136740701097,"CSW"
"Curveball",21,29.7654960349571,"CSW"
"Curveball",22,29.9274963586341,"CSW"
"Curveball",23,30.1977862456904,"CSW"
"Curveball",24,30.4069264069264,"CSW"
"Curveball",25,30.6547619047619,"CSW"
"Curveball",26,31.0677464298154,"CSW"
"Curveball",27,31.3426506443748,"CSW"
"Curveball",28,31.5929855585028,"CSW"
"Curveball",29,31.9360859728507,"CSW"
"Curveball",30,32.3546412784767,"CSW"
"Curveball",31,32.3677320639238,"CSW"
"Curveball",32,32.3699421965318,"CSW"
"Curveball",33,32.5408888467734,"CSW"
"Curveball",34,32.8007388593858,"CSW"
"Curveball",35,32.8600015392904,"CSW"
"Curveball",36,33.2018779342723,"CSW"
"Curveball",37,33.3333333333333,"CSW"
"Curveball",38,33.3333333333333,"CSW"
"Curveball",39,33.3382594417077,"CSW"
"Curveball",40,33.4646962233169,"CSW"
"Curveball",41,33.6138856380807,"CSW"
"Curveball",42,33.7507862303442,"CSW"
"Curveball",43,33.8605286605287,"CSW"
"Curveball",44,33.9611523611524,"CSW"
"Curveball",45,33.9792705326686,"CSW"
"Curveball",46,34.0502012787118,"CSW"
"Curveball",47,34.1995201919232,"CSW"
"Curveball",48,34.4150339864054,"CSW"
"Curveball",49,34.5380726214187,"CSW"
"Curveball",50,34.7090744648779,"CSW"
"Curveball",51,34.9122580645161,"CSW"
"Curveball",52,35.1146666666667,"CSW"
"Curveball",53,35.1831111111111,"CSW"
"Curveball",54,35.3409620253165,"CSW"
"Curveball",55,35.457329522254,"CSW"
"Curveball",56,35.4874886946036,"CSW"
"Curveball",57,35.5107024419656,"CSW"
"Curveball",58,35.6461949265688,"CSW"
"Curveball",59,35.7367049009385,"CSW"
"Curveball",60,35.777317790609,"CSW"
"Curveball",61,35.8192613574463,"CSW"
"Curveball",62,35.8959571076656,"CSW"
"Curveball",63,35.9619417475728,"CSW"
"Curveball",64,36.2188505747126,"CSW"
"Curveball",65,36.7830195331782,"CSW"
"Curveball",66,36.804738734927,"CSW"
"Curveball",67,36.9438763917292,"CSW"
"Curveball",68,37.037037037037,"CSW"
"Curveball",69,37.0855315747402,"CSW"
"Curveball",70,37.3727684519052,"CSW"
"Curveball",71,37.6681583866765,"CSW"
"Curveball",72,37.8617829021372,"CSW"
"Curveball",73,37.9654086327783,"CSW"
"Curveball",74,38.0350021910605,"CSW"
"Curveball",75,38.3201780637438,"CSW"
"Curveball",76,38.4757216379503,"CSW"
"Curveball",77,38.7303471847455,"CSW"
"Curveball",78,39.2277086016889,"CSW"
"Curveball",79,39.38199513382,"CSW"
"Curveball",80,39.4435534025073,"CSW"
"Curveball",81,39.5547664513914,"CSW"
"Curveball",82,39.7693891176143,"CSW"
"Curveball",83,40.0799766329142,"CSW"
"Curveball",84,40.2867505867293,"CSW"
"Curveball",85,40.5513494254921,"CSW"
"Curveball",86,40.7917407356762,"CSW"
"Curveball",87,40.8443867086011,"CSW"
"Curveball",88,41.2373718752304,"CSW"
"Curveball",89,41.5548984895853,"CSW"
"Curveball",90,41.7629809196121,"CSW"
"Curveball",91,41.9809782608696,"CSW"
"Curveball",92,43.445652173913,"CSW"
"Curveball",93,43.8655303030303,"CSW"
"Curveball",94,43.9881869542887,"CSW"
"Curveball",95,44.1566562448577,"CSW"
"Curveball",96,44.6128023695903,"CSW"
"Curveball",97,46.5288707204905,"CSW"
"Curveball",98,48.4921549155908,"CSW"
"Curveball",99,50.0918303831939,"CSW"
"Curveball",100,51.0309278350515,"CSW"
"Cutter",1,18.5637495902983,"CSW"
"Cutter",2,18.6249276321231,"CSW"
"Cutter",3,18.7318014233045,"CSW"
"Cutter",4,19.1281831432736,"CSW"
"Cutter",5,19.5963302752294,"CSW"
"Cutter",6,20.1166666666667,"CSW"
"Cutter",7,20.6916666666667,"CSW"
"Cutter",8,20.8466257668712,"CSW"
"Cutter",9,21.072277607362,"CSW"
"Cutter",10,21.7733895705521,"CSW"
"Cutter",11,21.8884580291971,"CSW"
"Cutter",12,22.0064233576642,"CSW"
"Cutter",13,22.2740771637122,"CSW"
"Cutter",14,22.8079120879121,"CSW"
"Cutter",15,23.125,"CSW"
"Cutter",16,23.215291750503,"CSW"
"Cutter",17,23.2326458752515,"CSW"
"Cutter",18,23.3014538845979,"CSW"
"Cutter",19,23.4080120639916,"CSW"
"Cutter",20,23.5392079727249,"CSW"
"Cutter",21,23.5833646028768,"CSW"
"Cutter",22,23.8827201783724,"CSW"
"Cutter",23,25.0057971014493,"CSW"
"Cutter",24,25.2461898083216,"CSW"
"Cutter",25,25.2702942219071,"CSW"
"Cutter",26,25.2743707904998,"CSW"
"Cutter",27,25.388011988012,"CSW"
"Cutter",28,25.6396694214876,"CSW"
"Cutter",29,26.0332314744079,"CSW"
"Cutter",30,26.045211473019,"CSW"
"Cutter",31,26.186756302521,"CSW"
"Cutter",32,26.4308571428571,"CSW"
"Cutter",33,26.697,"CSW"
"Cutter",34,26.8876433785193,"CSW"
"Cutter",35,27.0599779644677,"CSW"
"Cutter",36,27.3022999586834,"CSW"
"Cutter",37,27.3907486305539,"CSW"
"Cutter",38,27.4763824884793,"CSW"
"Cutter",39,27.6552419354839,"CSW"
"Cutter",40,27.7631578947368,"CSW"
"Cutter",41,27.9246069719754,"CSW"
"Cutter",42,28.1745727956254,"CSW"
"Cutter",43,28.4428571428571,"CSW"
"Cutter",44,28.6112956810631,"CSW"
"Cutter",45,28.7374237176315,"CSW"
"Cutter",46,29.4999175325746,"CSW"
"Cutter",47,29.8262843798651,"CSW"
"Cutter",48,29.8926829268293,"CSW"
"Cutter",49,29.9768292682927,"CSW"
"Cutter",50,30.0485436893204,"CSW"
"Cutter",51,30.1612494723512,"CSW"
"Cutter",52,30.3942591810891,"CSW"
"Cutter",53,30.4681224410216,"CSW"
"Cutter",54,30.5179635979953,"CSW"
"Cutter",55,30.5834872065418,"CSW"
"Cutter",56,30.6800573888092,"CSW"
"Cutter",57,30.7440900562852,"CSW"
"Cutter",58,30.7712958182757,"CSW"
"Cutter",59,30.8425400103252,"CSW"
"Cutter",60,31.072509540729,"CSW"
"Cutter",61,31.3775910364146,"CSW"
"Cutter",62,31.4162464985994,"CSW"
"Cutter",63,31.4802197802198,"CSW"
"Cutter",64,31.5570558937465,"CSW"
"Cutter",65,31.6372440509131,"CSW"
"Cutter",66,31.6611510791367,"CSW"
"Cutter",67,31.7433333333333,"CSW"
"Cutter",68,31.9733333333333,"CSW"
"Cutter",69,32,"CSW"
"Cutter",70,32.0428571428571,"CSW"
"Cutter",71,32.1414285714286,"CSW"
"Cutter",72,32.5807962529274,"CSW"
"Cutter",73,32.8235229398174,"CSW"
"Cutter",74,32.8980457954994,"CSW"
"Cutter",75,33.0376529806553,"CSW"
"Cutter",76,33.5820433436532,"CSW"
"Cutter",77,34.225844461901,"CSW"
"Cutter",78,34.3071484681854,"CSW"
"Cutter",79,34.3648955223881,"CSW"
"Cutter",80,34.6252631578947,"CSW"
"Cutter",81,35.4024210526316,"CSW"
"Cutter",82,35.5326228795128,"CSW"
"Cutter",83,35.7405358571048,"CSW"
"Cutter",84,36.2601972807251,"CSW"
"Cutter",85,36.5505337665352,"CSW"
"Cutter",86,36.692891558313,"CSW"
"Cutter",87,36.7031263917342,"CSW"
"Cutter",88,36.8383361539147,"CSW"
"Cutter",89,37.1419902912621,"CSW"
"Cutter",90,37.6136363636364,"CSW"
"Cutter",91,38.3977272727273,"CSW"
"Cutter",92,38.9709090909091,"CSW"
"Cutter",93,39.8345861297539,"CSW"
"Cutter",94,41.8690827740492,"CSW"
"Cutter",95,42.3448179878143,"CSW"
"Cutter",96,42.5270805096232,"CSW"
"Cutter",97,42.9030360531309,"CSW"
"Cutter",98,43.041784989858,"CSW"
"Cutter",99,43.1443204868154,"CSW"
"Cutter",100,43.2352941176471,"CSW"
"Four-Seam",1,15.6904761904762,"CSW"
"Four-Seam",2,17.3191489361702,"CSW"
"Four-Seam",3,18.6318644067797,"CSW"
"Four-Seam",4,19.656985350416,"CSW"
"Four-Seam",5,20.318156502367,"CSW"
"Four-Seam",6,20.5289264828738,"CSW"
"Four-Seam",7,20.8812761506276,"CSW"
"Four-Seam",8,21.2652859263448,"CSW"
"Four-Seam",9,21.3955609607784,"CSW"
"Four-Seam",10,21.590174531351,"CSW"
"Four-Seam",11,21.8213166144201,"CSW"
"Four-Seam",12,22.0076555023923,"CSW"
"Four-Seam",13,22.2093254249794,"CSW"
"Four-Seam",14,22.5119925119925,"CSW"
"Four-Seam",15,22.6936848587133,"CSW"
"Four-Seam",16,22.9024691884515,"CSW"
"Four-Seam",17,23.1095986424672,"CSW"
"Four-Seam",18,23.287423797697,"CSW"
"Four-Seam",19,23.4517663043478,"CSW"
"Four-Seam",20,23.6842105263158,"CSW"
"Four-Seam",21,23.7022050952687,"CSW"
"Four-Seam",22,23.7959840718461,"CSW"
"Four-Seam",23,24.0346215286311,"CSW"
"Four-Seam",24,24.1900426509186,"CSW"
"Four-Seam",25,24.3102477477477,"CSW"
"Four-Seam",26,24.3887195121951,"CSW"
"Four-Seam",27,24.5454545454545,"CSW"
"Four-Seam",28,24.7517120560599,"CSW"
"Four-Seam",29,24.9881703470032,"CSW"
"Four-Seam",30,25.1045560847374,"CSW"
"Four-Seam",31,25.2475616752725,"CSW"
"Four-Seam",32,25.41942532503,"CSW"
"Four-Seam",33,25.503355704698,"CSW"
"Four-Seam",34,25.5842314237096,"CSW"
"Four-Seam",35,25.6767687661777,"CSW"
"Four-Seam",36,25.7142857142857,"CSW"
"Four-Seam",37,25.8223948182965,"CSW"
"Four-Seam",38,26.0113858743996,"CSW"
"Four-Seam",39,26.0983127839066,"CSW"
"Four-Seam",40,26.1538461538462,"CSW"
"Four-Seam",41,26.3353439575657,"CSW"
"Four-Seam",42,26.4200814562381,"CSW"
"Four-Seam",43,26.5814659197012,"CSW"
"Four-Seam",44,26.6341722793336,"CSW"
"Four-Seam",45,26.6733067729084,"CSW"
"Four-Seam",46,26.7415231670513,"CSW"
"Four-Seam",47,26.764475743349,"CSW"
"Four-Seam",48,26.9952901882048,"CSW"
"Four-Seam",49,27.0521308980213,"CSW"
"Four-Seam",50,27.2624897624898,"CSW"
"Four-Seam",51,27.3931580028765,"CSW"
"Four-Seam",52,27.447963800905,"CSW"
"Four-Seam",53,27.5782720273738,"CSW"
"Four-Seam",54,27.7079426365141,"CSW"
"Four-Seam",55,27.7938652938653,"CSW"
"Four-Seam",56,27.8658008658009,"CSW"
"Four-Seam",57,28.1376626562448,"CSW"
"Four-Seam",58,28.1942939689419,"CSW"
"Four-Seam",59,28.240391214825,"CSW"
"Four-Seam",60,28.3746556473829,"CSW"
"Four-Seam",61,28.5010162601626,"CSW"
"Four-Seam",62,28.6496443089431,"CSW"
"Four-Seam",63,28.7859848484848,"CSW"
"Four-Seam",64,29.0050405435021,"CSW"
"Four-Seam",65,29.1841740804207,"CSW"
"Four-Seam",66,29.3750258767027,"CSW"
"Four-Seam",67,29.5342508601814,"CSW"
"Four-Seam",68,29.8011167576385,"CSW"
"Four-Seam",69,29.9202047250896,"CSW"
"Four-Seam",70,30.0259067357513,"CSW"
"Four-Seam",71,30.0957691841435,"CSW"
"Four-Seam",72,30.2987622705933,"CSW"
"Four-Seam",73,30.4224562976244,"CSW"
"Four-Seam",74,30.5785123966942,"CSW"
"Four-Seam",75,30.6600214564446,"CSW"
"Four-Seam",76,30.8764311093565,"CSW"
"Four-Seam",77,31.0262739826469,"CSW"
"Four-Seam",78,31.235,"CSW"
"Four-Seam",79,31.4239258967284,"CSW"
"Four-Seam",80,31.5240083507307,"CSW"
"Four-Seam",81,31.73753894081,"CSW"
"Four-Seam",82,31.9404255319149,"CSW"
"Four-Seam",83,32.2362956810631,"CSW"
"Four-Seam",84,32.394194992514,"CSW"
"Four-Seam",85,32.6156746840603,"CSW"
"Four-Seam",86,33.0344147362248,"CSW"
"Four-Seam",87,33.234492856509,"CSW"
"Four-Seam",88,33.3809523809524,"CSW"
"Four-Seam",89,33.6371252811826,"CSW"
"Four-Seam",90,33.9714233376076,"CSW"
"Four-Seam",91,34.1905749678626,"CSW"
"Four-Seam",92,34.4612068965517,"CSW"
"Four-Seam",93,34.5767051103599,"CSW"
"Four-Seam",94,34.7784628403905,"CSW"
"Four-Seam",95,35.4085438209866,"CSW"
"Four-Seam",96,35.9547288211564,"CSW"
"Four-Seam",97,36.5273407986287,"CSW"
"Four-Seam",98,36.8015183298372,"CSW"
"Four-Seam",99,40.5366692131398,"CSW"
"Four-Seam",100,45.8333333333333,"CSW"
"Sinker",1,15.7393855179867,"CSW"
"Sinker",2,16.8028914418485,"CSW"
"Sinker",3,17.3795081967213,"CSW"
"Sinker",4,18.1680981595092,"CSW"
"Sinker",5,19.4145783508371,"CSW"
"Sinker",6,20.346881685042,"CSW"
"Sinker",7,20.3911785507619,"CSW"
"Sinker",8,20.5128271073105,"CSW"
"Sinker",9,20.8104756170981,"CSW"
"Sinker",10,21.0465631929047,"CSW"
"Sinker",11,21.2717770034843,"CSW"
"Sinker",12,21.6510745891277,"CSW"
"Sinker",13,22.2325020112631,"CSW"
"Sinker",14,22.7593582887701,"CSW"
"Sinker",15,23.4491978609626,"CSW"
"Sinker",16,23.6809571286142,"CSW"
"Sinker",17,23.8280602636535,"CSW"
"Sinker",18,23.8912487708948,"CSW"
"Sinker",19,23.9429884275017,"CSW"
"Sinker",20,24.0851381628081,"CSW"
"Sinker",21,24.2798196948682,"CSW"
"Sinker",22,24.3941285251965,"CSW"
"Sinker",23,24.4224827335514,"CSW"
"Sinker",24,24.5064679800704,"CSW"
"Sinker",25,24.5561508561824,"CSW"
"Sinker",26,24.719298245614,"CSW"
"Sinker",27,25.0395683453237,"CSW"
"Sinker",28,25.1817277885009,"CSW"
"Sinker",29,25.2018482774756,"CSW"
"Sinker",30,25.4042867701404,"CSW"
"Sinker",31,25.4619988706945,"CSW"
"Sinker",32,25.46888550334,"CSW"
"Sinker",33,25.5049128940864,"CSW"
"Sinker",34,25.5900577424744,"CSW"
"Sinker",35,25.6920815890265,"CSW"
"Sinker",36,25.7265520619934,"CSW"
"Sinker",37,25.8379645128892,"CSW"
"Sinker",38,25.9054916985951,"CSW"
"Sinker",39,25.9553376906318,"CSW"
"Sinker",40,26.0084033613445,"CSW"
"Sinker",41,26.0599196200219,"CSW"
"Sinker",42,26.1144164759725,"CSW"
"Sinker",43,26.3112128146453,"CSW"
"Sinker",44,26.355980861244,"CSW"
"Sinker",45,26.4235836627141,"CSW"
"Sinker",46,26.5441559795642,"CSW"
"Sinker",47,26.6291603395484,"CSW"
"Sinker",48,26.6717630964835,"CSW"
"Sinker",49,26.7575757575758,"CSW"
"Sinker",50,26.8398268398268,"CSW"
"Sinker",51,26.9914467253177,"CSW"
"Sinker",52,27.159452837893,"CSW"
"Sinker",53,27.3246105160662,"CSW"
"Sinker",54,27.4106699751861,"CSW"
"Sinker",55,27.423636882672,"CSW"
"Sinker",56,27.4500448890599,"CSW"
"Sinker",57,27.5384082702676,"CSW"
"Sinker",58,27.6319928772815,"CSW"
"Sinker",59,27.7953082472891,"CSW"
"Sinker",60,28.1662675333561,"CSW"
"Sinker",61,28.4415118243243,"CSW"
"Sinker",62,28.5591643258427,"CSW"
"Sinker",63,28.6992012995803,"CSW"
"Sinker",64,28.9184564344334,"CSW"
"Sinker",65,28.9785227867994,"CSW"
"Sinker",66,29.1115032889459,"CSW"
"Sinker",67,29.3127848925548,"CSW"
"Sinker",68,29.4117647058824,"CSW"
"Sinker",69,29.4117647058824,"CSW"
"Sinker",70,29.4477791116447,"CSW"
"Sinker",71,29.5918367346939,"CSW"
"Sinker",72,29.5918367346939,"CSW"
"Sinker",73,29.7360105332456,"CSW"
"Sinker",74,29.7784265070793,"CSW"
"Sinker",75,29.9759127789047,"CSW"
"Sinker",76,30.198149705635,"CSW"
"Sinker",77,30.245706087313,"CSW"
"Sinker",78,30.2995944646515,"CSW"
"Sinker",79,30.8101509260421,"CSW"
"Sinker",80,30.9090386219193,"CSW"
"Sinker",81,30.9795671461218,"CSW"
"Sinker",82,31.0458830923947,"CSW"
"Sinker",83,31.1315419465708,"CSW"
"Sinker",84,31.2376948677527,"CSW"
"Sinker",85,31.3246753246753,"CSW"
"Sinker",86,31.4239538239538,"CSW"
"Sinker",87,31.6286731062532,"CSW"
"Sinker",88,31.6756039875334,"CSW"
"Sinker",89,31.7303070761015,"CSW"
"Sinker",90,31.8996451596781,"CSW"
"Sinker",91,32.1550802139037,"CSW"
"Sinker",92,32.3554803216251,"CSW"
"Sinker",93,32.3736775285654,"CSW"
"Sinker",94,32.4230993583512,"CSW"
"Sinker",95,32.6741741741742,"CSW"
"Sinker",96,33.0888888888889,"CSW"
"Sinker",97,33.5187637969095,"CSW"
"Sinker",98,33.8407234342959,"CSW"
"Sinker",99,34.1610116662214,"CSW"
"Sinker",100,35.0877192982456,"CSW"
"Slider",1,21.4532629392418,"CSW"
"Slider",2,21.9359307359307,"CSW"
"Slider",3,23.3654220779221,"CSW"
"Slider",4,24.4260426042604,"CSW"
"Slider",5,24.8142660981427,"CSW"
"Slider",6,25.1770075595493,"CSW"
"Slider",7,25.632050304878,"CSW"
"Slider",8,26.0247201492537,"CSW"
"Slider",9,26.2932609937179,"CSW"
"Slider",10,26.692860350247,"CSW"
"Slider",11,26.938133640553,"CSW"
"Slider",12,27.6462789243277,"CSW"
"Slider",13,27.7819397993311,"CSW"
"Slider",14,27.9661902144035,"CSW"
"Slider",15,28.1492694484665,"CSW"
"Slider",16,28.4686615793535,"CSW"
"Slider",17,28.5714285714286,"CSW"
"Slider",18,28.5714285714286,"CSW"
"Slider",19,28.7060351475303,"CSW"
"Slider",20,28.810009761292,"CSW"
"Slider",21,28.8956949242626,"CSW"
"Slider",22,28.9470374048328,"CSW"
"Slider",23,29.085412899337,"CSW"
"Slider",24,29.3830940988836,"CSW"
"Slider",25,29.7014701470147,"CSW"
"Slider",26,29.7243981315128,"CSW"
"Slider",27,29.7663655583317,"CSW"
"Slider",28,30.1752808988764,"CSW"
"Slider",29,30.3922347732304,"CSW"
"Slider",30,30.6078360773788,"CSW"
"Slider",31,30.7102924634421,"CSW"
"Slider",32,30.7626373626374,"CSW"
